M1.H_b.DIC Time [a],M1.H_b.DIC DIC [mol],M1.H_b.DIC C^{12}$S [mol],M1.H_b.DIC C^{13}$S [mol],M1.H_b.DIC $\delta^{13}$C [VPDB],M1.H_b.DIC DIC [mol/l],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [mol/a],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{12}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{13}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC $\delta^{13}$C [VPDB],C_H_b_2_CO2_At.CO2_F DIC [mol/a],C_H_b_2_CO2_At.CO2_F DIC [C^{12}$S],C_H_b_2_CO2_At.CO2_F DIC [C^{13}$S],C_H_b_2_CO2_At.CO2_F DIC $\delta^{13}$C [VPDB]
121800.0,3.731999655802778e+16,1.8854238642366948e+16,1.8465757915660828e+16,86156.5493205935,0.002153288103444616,1515301924494194.0,725464441404364.6,789837483089829.4,95886.55170533224,1698815139269708.5,858249582307552.6,840565556962155.9,86156.51955432491,2038578167123650.2,1029899498769063.1,1008678668354587.1,86156.51955432491,2174892768146963.5,1168475248651241.0,1006417519495722.5,75647.95292289395,47193574649883.32,-5825015727072.078,53018590376955.4,-810977.5169053427
122000.0,3.731898551608186e+16,1.884735786931694e+16,1.8471627646764916e+16,86216.08300354052,0.002153229768375082,1515255469531719.8,725167931675660.2,790087537856059.5,95956.85295772085,1698769116546422.2,857936367856092.2,840832748690330.0,86216.05323612856,2038522939855707.0,1029523641427310.9,1008999298428396.1,86216.05323612856,2174837840217902.0,1168099516976740.2,1006738323241161.8,75697.04757026774,47193675372708.24,-5841840342341.469,53035515715049.71,-808902.5933908821
122200.0,3.7317948419558104e+16,1.8840468209298588e+16,1.8477480210259516e+16,86275.62025026284,0.0021531699300092544,1515206596177706.2,724870517486152.4,790336078691553.9,96027.14692930631,1698721908244237.0,857622749089326.2,841099159154910.8,86275.59048094178,2038466289893084.8,1029147298907191.8,1009318990985893.0,86275.59048094178,2174782457957435.2,1167723797385473.8,1007058660571961.5,75746.13747266887,47193945712847.11,-5858710756836.016,53052656469683.125,-806836.5597579861
122400.0,3.731690760047132e+16,1.8833581014328596e+16,1.8483326586142724e+16,86335.16038868093,0.0021531098768590904,1515157674294691.5,724573393622563.0,790584280672128.5,96097.41808498187,1698674529988172.8,857309242276932.2,841365287711240.5,86335.13061781597,2038409435985807.5,1028771090732318.9,1009638345253488.6,86335.13061781597,2174726561514868.2,1167348059529309.0,1007378501985559.2,75795.22237141403,47194515129656.62,-5875550866190.93,53070065995847.55,-804790.6069795241
122600.0,3.7315862005862056e+16,1.8826695728281424e+16,1.848916627758063e+16,86394.70363171301,0.0021530495481709663,1515108788762787.5,724276557614877.1,790832231147910.4,96167.67737603882,1698626934395392.0,856995822382343.1,841631112013048.9,86394.6738593397,2038352321274470.5,1028394986858811.9,1009957334415658.6,86394.6738593397,2174670184845280.5,1166972317771001.5,1007697867074279.0,75844.30281225491,47195040131642.13,-5892488803381.594,53087528935023.73,-802743.8444284742
122800.0,3.731481066128472e+16,1.881981186945585e+16,1.849499879182887e+16,86454.24987311824,0.0021529888877213467,1515059853540941.8,723979952886144.8,791079900654797.0,96237.92868127435,1698579077074889.0,856682467461315.1,841896609613573.9,86454.22009925339,2038294892489867.0,1028018960953578.1,1010275931536288.9,86454.22009925339,2174613409721333.0,1166596613987981.8,1008016795733351.2,75893.3790744095,47195434798735.48,-5909554391856.914,53104989190592.39,-800691.5001869632
123000.0,3.731375347972446e+16,1.881292939615754e+16,1.8500824083566924e+16,86513.799082211,0.0021529278904896527,1515010847609542.5,723683563445681.9,791327284163860.6,96308.17345526129,1698530954048544.0,856369175607248.9,842161778441295.1,86513.76930687015,2038237144858253.0,1027643010728698.9,1010594134129554.1,86513.76930687015,2174556278370572.2,1166220969564158.2,1008335308806414.0,75942.45132872598,47195672945964.13,-5926755316194.516,53122428262158.65,-798632.443094372
123200.0,3.731266749394452e+16,1.880603656664748e+16,1.850663092729704e+16,86573.35280735449,0.002152865231312907,1514959188798513.2,723386207529324.5,791572981269188.8,96378.39843374776,1698481520418843.2,856055412629757.4,842426107789085.9,86573.32302934503,2038177824502612.0,1027266495155708.8,1010911329346903.2,86573.32302934503,2174498689744363.2,1165845332802811.0,1008653356941552.2,75991.51921076505,47196012356349.98,-5944098440396.32,53140110796746.3,-796569.9154588863
123400.0,3.731157713777145e+16,1.879914573573416e+16,1.851243140203729e+16,86632.9107383916,0.002152802319973343,1514907572727417.5,723089243104576.9,791818329622840.6,96448.58548862599,1698431887148074.0,855741740272428.6,842690146875645.4,86632.88095847852,2038118264577689.0,1026890088326914.5,1011228176250774.5,86632.88095847852,2174440531343401.5,1165469645232359.2,1008970886111042.2,76040.58245513563,47196593310583.734,-5961504580086.32,53158097890670.055,-794515.5469831807
123600.0,3.731048352344749e+16,1.87922574810498e+16,1.851822604239769e+16,86692.47269710386,0.0021527392206450815,1514856197094203.5,722792715322088.6,792063481772114.9,96518.74714900991,1698382105670364.8,855428185239199.5,842953920431165.2,86692.44291515209,2038058526804437.8,1026513822287039.5,1011544704517398.2,86692.44291515209,2174381910206690.5,1165093959104428.2,1009287951102262.2,76089.64179116015,47197047470768.18,-5979102454305.469,53176149925073.65,-792448.7261159567
123800.0,3.7309386133114536e+16,1.8785371562490564e+16,1.8524014570623972e+16,86752.03846923442,0.00215267590344876,1514804977961846.5,722496565114884.1,792308412846962.4,96588.8881714536,1698332152285297.0,855114736534781.6,843217415750515.4,86752.0086854198,2037998582742356.8,1026137683841738.1,1011860898900618.6,86752.0086854198,2174322969898665.8,1164718348453745.8,1009604621444920.0,76138.69762399972,47197291055097.55,-5996916786433.523,53194207841531.07,-790365.6300179913
124000.0,3.730828521989744e+16,1.8778488117583e+16,1.852979710231444e+16,86811.60794146203,0.002152612382989169,1514753903058863.8,722200778247102.1,792553124811761.6,96659.0105876414,1698282038528408.8,854801400426823.2,843480638101585.5,86811.57815580923,2037938446234090.8,1025761680512188.1,1012176765721902.6,86811.57815580923,2174263779331142.8,1164342848130103.8,1009920931201039.0,76187.7502337712,47197289893765.09,-6014956028729.945,53212245922495.04,-788265.1414272785
124200.0,3.730713335376798e+16,1.877158294566998e+16,1.8535550408098004e+16,86871.18425628614,0.0021525459226498854,1514697607269137.8,721902906595083.8,792794700674054.0,96729.08610629653,1698229606548555.2,854487075898215.4,843742530650339.9,86871.1544664364,2037875527858266.2,1025384491077858.4,1012491036780407.9,86871.1544664364,2174204141105630.8,1163967358055913.5,1010236783049717.2,76236.79880361803,47197601098492.37,-6033226588819.453,53230827687311.82,-786155.1293077406
124400.0,3.7305981309475464e+16,1.876468168410618e+16,1.8541299625369284e+16,86930.76670455458,0.002152479452030954,1514641709619889.2,721605776145237.9,793035933474651.4,96799.07671565584,1698177165039892.8,854172928648607.9,844004236391284.9,86930.73691196457,2037812598047871.5,1025007514378329.5,1012805083669542.0,86930.73691196457,2174143803513601.0,1163591747634910.8,1010552055878690.2,76285.84274002111,47198504247788.34,-6051569593738.461,53250073841526.805,-784058.2540679316
124600.0,3.7304832780116776e+16,1.8757786258706188e+16,1.8547046521410588e+16,86990.35460631564,0.0021524131842165753,1514586670151845.5,721309504661543.4,793277165490302.1,96869.0083442505,1698124883693764.5,853859047144014.5,844265836549750.0,86990.32481100931,2037749860432517.5,1024630856572817.5,1013119003859700.0,86990.32481100931,2174083059894489.0,1163216163473894.8,1010866896420594.2,76334.88353232008,47199272031700.04,-6070231078889.867,53269503110589.91,-781935.7621163736
124800.0,3.730368416960836e+16,1.875089486189424e+16,1.855278930771412e+16,87049.94791180694,0.002152346911720022,1514532222378927.0,721013923448874.1,793518298930052.9,96938.89151441773,1698072598678443.8,853545349034089.5,844527249644354.2,87049.91811381506,2037687118414132.8,1024254418840907.6,1013432699573225.1,87049.91811381506,2174022092110148.8,1162840697201817.8,1011181394908331.0,76383.92198185004,47199658773548.31,-6089299976101.336,53288958749649.65,-779774.557415245
125000.0,3.7302535848605144e+16,1.8744007690121244e+16,1.85585281584839e+16,87109.54649217274,0.0021522806559273315,1514478333319647.0,720719001384876.6,793759331934770.4,97008.72996843774,1698020326793130.2,853231843223968.9,844788483569161.4,87109.51669165348,2037624392151756.5,1023878211868762.8,1013746180282993.8,87109.51669165348,2173961038215452.8,1162465418895285.5,1011495619320167.2,76432.958607486,47199612417339.945,-6108787441690.227,53308399859030.17,-777573.4208600705
125200.0,3.730139765836418e+16,1.8737129722207068e+16,1.8564267936157108e+16,87169.14997831784,0.002152214984659074,1514426166701782.5,720425257431968.6,794000909269813.9,97078.53245257057,1697968515858812.8,852918756272801.5,845049759586011.2,87169.12017541549,2037562219030575.5,1023502507527362.0,1014059711503213.5,87169.12017541549,2173899946876326.2,1162090349867487.5,1011809597008838.8,76481.99405722444,47198939907839.2,-6128718204610.891,53327658112450.09,-775327.6158456758
125400.0,3.730026190290311e+16,1.8730257112434772e+16,1.857000479046834e+16,87228.75810984286,0.002152149453872678,1514374577868526.8,720132110731555.1,794242467136971.6,97148.30807542031,1697916815940707.5,852605913317628.5,845310902623079.0,87228.7283047018,2037500179128849.2,1023127095981154.4,1014373083147694.9,87228.7283047018,2173839084755880.8,1161715628511357.8,1012123456244523.0,76531.02889310064,47197664109776.82,-6149077333719.227,53346741443496.05,-773040.0519006556
125600.0,3.729916922279218e+16,1.872341110516062e+16,1.8575758117631556e+16,87288.3628529446,0.002152086408446613,1514324948535941.2,719840260443621.9,794484688092319.4,97218.0456150271,1697867074949980.0,852294280331594.8,845572794618385.2,87288.33305452461,2037440489939976.2,1022753136397913.9,1014687353542062.4,87288.33305452461,2173780398690214.2,1161342292374760.2,1012438106315454.0,76580.06343614329,47196973818167.09,-6169240236587.68,53366214054754.77,-770797.6853131138
125800.0,3.72981175508737e+16,1.8716590977408404e+16,1.8581526573465292e+16,87347.96097135438,0.0021520257291100736,1514277327879879.0,719549678121381.2,794727649758497.8,97287.75813379782,1697819202688474.5,851983826445242.0,845835376243232.5,87347.9311713769,2037383043226169.5,1022380591734290.4,1015002451491879.1,87347.9311713769,2173723556867986.2,1160970156714114.0,1012753400153872.2,76629.09859059466,47196096613099.49,-6189509917644.656,53385606530744.15,-768555.5345462207
126000.0,3.729708188618443e+16,1.8709783364285016e+16,1.8587298521899416e+16,87407.56001723466,0.002151965973358192,1514230516612866.8,719259792869988.6,794970723742878.1,97357.44555390181,1697772057164964.5,851673941233958.8,846098115931005.8,87407.53022264547,2037326468597957.5,1022008729480750.6,1015317739117206.9,87407.53022264547,2173668078844576.2,1160598967627848.2,1013069111216728.0,76678.13382792466,47195065710245.59,-6209953836100.719,53405019546346.31,-766306.8421801985
