M1.L_b.DIC Time [a],M1.L_b.DIC DIC [mol],M1.L_b.DIC C^{12}$S [mol],M1.L_b.DIC C^{13}$S [mol],M1.L_b.DIC $\delta^{13}$C [VPDB],M1.L_b.DIC DIC [mol/l],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC $\delta^{13}$C [VPDB],C_L_b_2_CO2_At.CO2_F DIC [mol/a],C_L_b_2_CO2_At.CO2_F DIC [C^{12}$S],C_L_b_2_CO2_At.CO2_F DIC [C^{13}$S],C_L_b_2_CO2_At.CO2_F DIC $\delta^{13}$C [VPDB],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [mol/a],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [C^{12}$S],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [C^{13}$S],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC $\delta^{13}$C [VPDB],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [mol/a],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [C^{12}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [C^{13}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC $\delta^{13}$C [VPDB]
180200.0,5.453678782547178e+16,2.353185049514734e+16,3.1004937330324436e+16,116251.03008591456,0.0019276345760630698,1520787965811092.5,656198547409047.4,864589418402045.1,116250.99605441814,1817620033647928.0,898973161661878.8,918646871986049.2,89937.65769238166,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46992185605690.24,14306113150932.594,-61298298756622.836,-382301.6242758097,7208275821177.77,0.0,0.0,0.0,2972149281157.0815,0.0,0.0,0.0
180400.0,5.454087370667344e+16,2.3525861206755464e+16,3.1015012499917976e+16,116318.991083004,0.0019277789939173668,1520901901556790.8,656031531926734.6,864870369630056.1,116318.95714862108,1817738986150125.2,898787899943550.4,918951086206574.9,89986.52276140345,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46998070027504.305,14324687329844.305,-61322757357348.61,-381959.15325529093,7209374641721.046,0.0,0.0,0.0,2972375807882.5757,0.0,0.0,0.0
180600.0,5.454505852402712e+16,2.3519935458817212e+16,3.1025123065209908e+16,116386.80348801854,0.001927926908727665,1521018596038652.0,655866288366985.4,865152307671666.6,116386.76961079221,1817857711545319.0,898602630827419.4,919255080717899.6,90035.38697038167,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47000999971676.21,14345018445443.54,-61346018417119.75,-381563.5232571894,7210544765045.65,0.0,0.0,0.0,2972617015013.5557,0.0,0.0,0.0
180800.0,5.454929469462813e+16,2.35140455979926e+16,3.103524909663553e+16,116454.52934496119,0.001928076638648443,1521136724291907.0,655702046388769.1,865434677903137.9,116454.4954962031,1817976096305587.0,898417283806709.8,919558812498877.2,90084.2532068449,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47002838192156.49,14366124290885.11,-61368962483041.6,-381146.54793766787,7211758185156.121,0.0,0.0,0.0,2972867126596.3447,0.0,0.0,0.0
181000.0,5.455356184502799e+16,2.350818030317092e+16,3.104538154185707e+16,116522.19060754956,0.0019282274635682817,1521255715565549.5,655538489063439.5,865717226502110.0,116522.15679026934,1818094847039434.5,898232202197089.9,919862644842344.6,90133.12264487687,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47003908696032.26,14387786897652.938,-61391695593685.195,-380714.79686087306,7213005338192.964,0.0,0.0,0.0,2973124169323.721,0.0,0.0,0.0
181200.0,5.455744804801859e+16,2.3502171246177756e+16,3.1055276801840836e+16,116589.70684232333,0.00192836482367974,1521364089635630.2,655370924998831.8,865993164636798.5,116589.67315663991,1818214051297378.8,898047440179656.1,920166611117722.6,90181.99304859915,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47018226363255.09,14404353186671.906,-61422579549927.0,-380468.89220710064,7214355609794.255,0.0,0.0,0.0,2973402440105.66,0.0,0.0,0.0
181400.0,5.456139353408702e+16,2.349622037375349e+16,3.1065173160333536e+16,116656.97041260729,0.0019285042791861628,1521474110313272.8,655204980723719.6,866269129589553.1,116656.93682849882,1818332789854867.8,897862553537226.5,920470236317641.2,90230.86242330202,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47028239206352.586,14423638907303.047,-61451878113655.63,-380142.2722890113,7215830604889.144,0.0,0.0,0.0,2973706384775.461,0.0,0.0,0.0
181600.0,5.4565443044118456e+16,2.3490338331483308e+16,3.1075104712635148e+16,116724.05644090459,0.0019286474114802335,1521587031535322.2,655040955783659.2,866546075751663.0,116724.02293866004,1818452235346858.8,897678101586134.6,920774133760724.1,90279.73471557378,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47036078678096.33,14444420485680.406,-61480499163776.734,-379773.12050484086,7217387953603.022,0.0,0.0,0.0,2974027265919.9136,0.0,0.0,0.0
181800.0,5.456959787100549e+16,2.3484522161042296e+16,3.108507570996319e+16,116790.99515115713,0.001928794266259995,1521702890172576.2,654878768033301.6,866824122139274.6,116790.96171193145,1818573014157480.2,897494382263137.1,921078631894343.1,90328.61210515976,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47042606008494.19,14466192630917.258,-61508798639411.445,-379377.1400805523,7219009793745.294,0.0,0.0,0.0,2974361398288.553,0.0,0.0,0.0
182000.0,5.457383046371583e+16,2.3478757786258004e+16,3.1095072677457828e+16,116857.80545655724,0.0019289438697181406,1521820916553221.2,654718024270672.1,867102892282549.1,116857.77208649828,1818695254370371.5,897311452191956.1,921383802178415.4,90377.4957961867,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47048210489810.38,14488749457924.523,-61536959947734.91,-378961.0303988611,7220689706048.985,0.0,0.0,0.0,2974707455143.6953,0.0,0.0,0.0
182200.0,5.457887621816349e+16,2.3473345584746136e+16,3.110553063341735e+16,116924.62699893354,0.001929122214852195,1521961608936670.8,654567097551949.2,867394511384721.5,116924.59351959235,1818820267888809.8,897129928459753.9,921690339429055.9,90426.39169799692,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47030446181966.445,14520971956962.148,-61551418138928.59,-378210.9282353385,7222298794481.309,0.0,0.0,0.0,2975038884751.9146,0.0,0.0,0.0
182400.0,5.458398900970972e+16,2.3467942111681136e+16,3.1116046898028584e+16,116991.65658325341,0.0019293029294516,1522104182075862.2,654416418992233.4,867687763083628.9,116991.62303832546,1818949095939925.8,896950299008285.4,921998796931640.4,90475.30471909167,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47018563428190.32,14549840813941.188,-61568404242131.51,-377566.3814833964,7223794569642.653,0.0,0.0,0.0,2975346941716.492,0.0,0.0,0.0
182600.0,5.458911324372165e+16,2.34625368484052e+16,3.112657639531645e+16,117058.776239368,0.0019294840484916293,1522247072870118.8,654265689766904.6,867981383103214.1,117058.7426706718,1819081060799741.5,896772253896981.0,922308806902760.5,90524.22969565925,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47008928262331.58,14577341687429.398,-61586269949760.98,-376965.0350387684,7225239960010.577,0.0,0.0,0.0,2975644591564.5034,0.0,0.0,0.0
182800.0,5.4594275743128904e+16,2.3457146453694164e+16,3.113712928943474e+16,117125.94071438204,0.001929666520044376,1522391032549176.8,654115375950831.6,868275656598345.1,117125.90712092818,1819214872640894.5,896595167195670.2,922619705445224.2,90573.16441036473,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47000694309590.73,14604015818913.094,-61604710128503.82,-376390.7035127052,7226656879135.173,0.0,0.0,0.0,2975936349420.6167,0.0,0.0,0.0
183000.0,5.459949564673838e+16,2.3451781614551336e+16,3.114771403218705e+16,117193.12812191802,0.0019298510205821332,1522536590384152.8,653965773576257.6,868570816807895.1,117193.09452785052,1819351587002793.2,896419563750078.2,922932023252715.0,90622.1077515723,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46992811911185.836,14630344677938.82,-61623156589124.66,-375827.35001812805,7228054358988.529,0.0,0.0,0.0,2976224076520.8545,0.0,0.0,0.0
183200.0,5.460575540216256e+16,2.3446841896184796e+16,3.1158913505977764e+16,117260.53521717372,0.0019300722752888086,1522711132958373.8,653828021527433.5,868883111430940.2,117260.50137134672,1819490540013651.2,896245083059214.1,923245456954437.1,90671.06623229544,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46953617185802.805,14668978471661.836,-61622595657464.64,-374836.76161844423,7229262003930.471,0.0,0.0,0.0,2976472696111.81,0.0,0.0,0.0
183400.0,5.461203400070355e+16,2.3441859392549944e+16,3.117017460815361e+16,117328.42064289455,0.0019302941960164387,1522886215560469.2,653689082416509.6,869197133143959.6,117328.38661875633,1819634486138188.5,896073053534776.1,923561432603412.4,90720.04532720348,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46923808149671.39,14701812198908.812,-61625620348580.2,-374020.1761242248,7230225070708.038,0.0,0.0,0.0,2976670949163.3745,0.0,0.0,0.0
183600.0,5.461821287875291e+16,2.343680207162624e+16,3.118141080712667e+16,117396.61833092273,0.0019305125920651266,1523058518766942.5,653548057442498.0,869510461324444.5,117396.58416865926,1819780203168237.2,895901929409204.6,923878273759032.6,90769.03646102689,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46898858762046.805,14731490511967.086,-61630349274013.89,-373297.24983108894,7231038871395.492,0.0,0.0,0.0,2976838464605.9014,0.0,0.0,0.0
183800.0,5.4624335200309304e+16,2.3431697276565772e+16,3.1192637923743532e+16,117465.05098144009,0.0019307289890915823,1523229243147472.2,653405707779967.2,869823535367505.0,117465.01671547891,1819927604964408.2,895731689950296.0,924195915014112.2,90818.0351191399,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46876421773019.99,14759262984264.133,-61635684757284.125,-372628.86891904037,7231740442222.997,0.0,0.0,0.0,2976982870714.607,0.0,0.0,0.0
184000.0,5.463040475341808e+16,2.3426549877387416e+16,3.1203854876030664e+16,117533.69041267094,0.0019309435209864782,1523398497147684.8,653262170545281.0,870136326602403.8,117533.65604388168,1820075332333187.5,895561677825696.2,924513654507491.2,90867.03884750273,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46856057839379.57,14785453126945.75,-61641510966325.32,-372005.6524464125,7232345703402.63,0.0,0.0,0.0,2977107447535.2563,0.0,0.0,0.0
184200.0,5.46370056259428e+16,2.3421597883139564e+16,3.1215407742803236e+16,117602.64682595278,0.00193117683267604,1523582557971087.8,653124078701164.1,870458479269923.6,117602.61222475303,1820223541308789.5,895391957400677.9,924831583908111.6,90916.05011497371,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46817798802091.02,14818081608552.148,-61635880410643.17,-371154.9070275677,7232758606745.515,0.0,0.0,0.0,2977192429650.546,0.0,0.0,0.0
184400.0,5.464356086808378e+16,2.3416577868722824e+16,3.122698299936095e+16,117672.06220792726,0.0019314085315330729,1523765356598065.5,652984094371019.6,870781262227045.9,117672.02740366111,1820373846875287.2,895223311087221.2,925150535788066.0,90965.07126407918,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46786297580581.88,14846203835772.836,-61632501416354.72,-370433.4917960928,7232947481785.022,0.0,0.0,0.0,2977231302347.489,0.0,0.0,0.0
184600.0,5.464990930377601e+16,2.341143096063524e+16,3.123847834314077e+16,117741.84719674634,0.0019316329206955484,1523942389365825.2,652840571886653.4,871101817479171.9,117741.81222232834,1820522468117222.2,895053911864890.9,925468556252331.4,91014.09568213455,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46759065353777.914,14871417140525.227,-61630482494303.14,-369795.06552639155,7232979191585.966,0.0,0.0,0.0,2977237828546.436,0.0,0.0,0.0
184800.0,5.4656096368656936e+16,2.3406184019537416e+16,3.124991234911952e+16,117811.93744590014,0.0019318516061125736,1524114921185207.0,652694259402810.2,871420661782396.8,117811.90232649448,1820669458791798.8,894883806551434.8,925785652240364.0,91063.11936834002,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46734178257040.555,14894734634641.602,-61628912891682.16,-369208.3443701078,7232883242569.411,0.0,0.0,0.0,2977218081220.922,0.0,0.0,0.0
185000.0,5.466214838832118e+16,2.3400851157194308e+16,3.1261297231126876e+16,117882.30881566566,0.0019320655182776456,1524283686902576.2,652545550809304.4,871738136093271.9,117882.2735583063,1820814740469033.0,894712967330331.5,926101773138701.5,91112.14026797235,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46711099942107.27,14916443343757.148,-61627543285864.42,-368664.29985036905,7232668379898.819,0.0,0.0,0.0,2977173859728.799,0.0,0.0,0.0
185200.0,5.466928858510693e+16,2.3395929654006948e+16,3.127335893109998e+16,117953.195164455,0.0019323178926977918,1524482778857423.5,652408306300581.0,872074472556842.5,117953.15948622582,1820959731635503.0,894542056646322.6,926417674989180.4,91161.16546297497,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46650491931143.44,14952158145896.82,-61602650077040.26,-367637.93912646075,7232125460276.04,0.0,0.0,0.0,2977062116983.369,0.0,0.0,0.0
185400.0,5.467623836424614e+16,2.3390834940399424e+16,3.128540342384672e+16,118024.92725784991,0.0019325635366951542,1524676583513044.5,652266241228896.6,872410342284147.9,118024.89121200073,1821105089100293.8,894371367626376.1,926733721473917.6,91210.20093245307,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46603164471747.08,14979422534449.922,-61582587006197.0,-366851.4218435301,7231186310325.043,0.0,0.0,0.0,2976868812917.342,0.0,0.0,0.0
185600.0,5.468281648939631e+16,2.3385513663921316e+16,3.1297302825474996e+16,118097.29231194207,0.0019327960443654944,1524860021403153.5,652117856749466.6,872742164653686.9,118097.25599256613,1821248005984838.5,894199583772433.0,927048422212405.5,91259.2341541488,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46562367364827.07,15002028499718.64,-61564395864545.71,-366192.2272035356,7229979315471.866,0.0,0.0,0.0,2976620360234.173,0.0,0.0,0.0
185800.0,5.4689080293481416e+16,2.338000136007925e+16,3.130907893340217e+16,118170.19470093549,0.0019330174421744518,1525034695539434.5,651964145844721.1,873070549694713.4,118170.15812685342,1821386493846222.5,894025760717310.1,927360733128912.4,91308.25888701412,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46526087687151.88,15021176278353.703,-61547263965505.586,-365625.2150162,7228549076750.561,0.0,0.0,0.0,2976325927285.1167,0.0,0.0,0.0
186000.0,5.469508559140437e+16,2.3374328220312276e+16,3.1320757371092092e+16,118243.58012438724,0.0019332297029323257,1525202160185448.0,651805949508321.9,873396210677126.1,118243.54330973231,1821521196348175.0,893850236216289.4,927670960131885.6,91357.2710186881,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46492664195881.64,15037695820998.18,-61530360016879.82,-365124.6245912266,7226917072631.554,0.0,0.0,0.0,2975989922762.1396,0.0,0.0,0.0
186200.0,5.4699569425869096e+16,2.336798031950604e+16,3.1331589106363056e+16,118317.22209223911,0.0019333881866768251,1525327216932038.0,651628944312646.1,873698272619391.9,118317.18531356576,1821647312269520.0,893670712210290.9,927976600059229.1,91406.25918241468,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46499872289404.625,15036816963994.938,-61536689253399.56,-365183.36395885964,7225300946842.82,0.0,0.0,0.0,2975657149953.9526,0.0,0.0,0.0
186400.0,5.4703779716886424e+16,2.3361531001490196e+16,3.1342248715396228e+16,118390.76670748678,0.001933537001868623,1525444624338446.0,651449102020946.0,873995522317500.0,118390.7299206809,1821764471988355.8,893487060518038.6,928277411470317.1,91455.21323822624,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46498204678989.96,15040464034865.719,-61538668713855.68,-365106.76724796393,7223781819774.399,0.0,0.0,0.0,2975344315998.257,0.0,0.0,0.0
186600.0,5.4707885334935016e+16,2.3355031452541812e+16,3.1352853882393204e+16,118464.40143713118,0.001933682117333287,1525559112426416.0,651267858998073.1,874291253428342.9,118464.36458429237,1821875753117278.0,893300752352456.6,928575000764821.4,91504.14152358845,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-46493394423869.195,15045371965052.508,-61538766388921.7,-364988.5702050107,7222246176751.7705,0.0,0.0,0.0,2975028047476.902,0.0,0.0,0.0
