M1.D_b.DIC Time [a],M1.D_b.DIC DIC [mol],M1.D_b.DIC C^{12}$S [mol],M1.D_b.DIC C^{13}$S [mol],M1.D_b.DIC $\delta^{13}$C [VPDB],M1.D_b.DIC DIC [mol/l],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [mol/a],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{12}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{13}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC $\delta^{13}$C [VPDB]
157400.0,2.974880815561062e+18,1.5181167193979407e+18,1.4567640961631212e+18,84393.72437669973,0.0023002972419909123,1701202369704681.2,810620946491093.6,890581423213587.6,96768.21803149596,1814796514676064.2,926112166119011.0,888684348557053.2,84393.70001992238,2041442843645617.8,972745135789312.4,1068697707856305.4,96768.21803149596,2177755817611277.2,1111334599342813.4,1066421218268463.9,84393.70001992238,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
157600.0,2.9748525115129303e+18,1.5176783404354504e+18,1.45717417107748e+18,84442.43524930101,0.0023002753561649275,1701184833005019.8,810353379096114.4,890831453908905.4,96827.95722085822,1814779248177607.0,925844737350047.0,888934510827560.0,84442.41089519388,2041421799606024.0,972424054915337.4,1068997744690686.6,96827.95722085822,2177735097813128.5,1111013684820056.4,1066721412993072.1,84442.41089519388,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
157800.0,2.9748238793217807e+18,1.5172400848611942e+18,1.4575837944605865e+18,84491.14083415158,0.002300253216605592,1701167128629153.5,810085901617492.6,891081227011660.9,96887.6967109482,1814761781489442.0,925577383848397.1,889184397641044.9,84491.11648266632,2041400554354984.5,972103081940991.4,1069297472413993.1,96887.6967109482,2177714137787330.5,1110692860618076.5,1067021277169254.0,84491.11648266632,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
158000.0,2.9747949446035154e+18,1.5168019649157809e+18,1.4579929796877345e+18,84539.84120919726,0.0023002308431201482,1701149253885698.2,809818512794860.8,891330741090837.5,96947.43647735319,1814744130240848.8,925310113082544.8,889434017158304.0,84539.81686030139,2041379104662838.0,971782215353832.9,1069596889309005.1,96947.43647735319,2177692956289018.5,1110372135699053.6,1067320820589964.9,84539.81686030139,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
158200.0,2.974765556076008e+18,1.5163639084302364e+18,1.4584016476457715e+18,84588.53578743068,0.002300208118731185,1701130056017463.2,809550655740672.4,891579400276790.9,97007.1784183926,1814726202227904.0,925042881065746.6,889683321162157.4,84588.51144179246,2041356067220956.0,971460786888806.9,1069895280332149.1,97007.1784183926,2177671442673485.0,1110051457278896.1,1067619985394588.9,84588.51144179246,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
158400.0,2.9747355817741496e+18,1.515925851893217e+18,1.4588097298809326e+18,84637.22412709988,0.002300184941397984,1701110820262252.5,809282946599910.0,891827873662342.5,97066.9215515772,1814707916894526.0,924775649032542.9,889932267861983.1,84637.19978433462,2041332984314703.0,971139535919892.0,1070193448394811.0,97066.9215515772,2177649500273431.2,1109730778839051.6,1067918721434379.6,84637.19978433462,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
158600.0,2.974705117244352e+18,1.5154878370119864e+18,1.4592172802323656e+18,84685.90702612442,0.0023001613850008656,1701091527428677.8,809015375553862.8,892076151874815.0,97126.66600527099,1814689332433684.2,924508442377464.1,890180890056220.1,84685.88268595796,2041309832914413.5,970818450664635.4,1070491382249778.1,97126.66600527099,2177627198920421.0,1109410130852956.9,1068217068067464.1,84685.88268595796,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
158800.0,2.9746742948421965e+18,1.5150499276380948e+18,1.4596243672041016e+18,84734.5848862497,0.0023001375518824766,1701072107256496.0,808747909555680.5,892324197700815.5,97186.41166749287,1814670529630398.5,924241300073675.2,890429229556723.2,84734.56054853559,2041286528707795.2,970497491466816.6,1070789037240978.6,97186.41166749287,2177604635556478.5,1109089560088410.4,1068515075468068.1,84734.56054853559,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
159000.0,2.9746431859805865e+18,1.5146121579293463e+18,1.4600310280512402e+18,84783.25794723435,0.0023001134972621406,1701052552342508.2,808480545205731.6,892572007136776.6,97246.15848859893,1814651552056505.8,923974242962197.1,890677309094308.6,84783.23361187111,2041263062811010.0,970176654246878.0,1071086408564132.0,97246.15848859893,2177581862467807.0,1108769091554636.8,1068812770913170.2,84783.23361187111,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
159200.0,2.9746118715903176e+18,1.5141745666702848e+18,1.4604373049200328e+18,84831.926469915,0.0023000892837187967,1701033018685565.2,808213357782750.4,892819660902814.9,97305.90617864145,1814632449069319.5,923707294696537.6,890925154372781.9,84831.90213673447,2041239622422678.5,969856029339300.5,1071383593083378.0,97305.90617864145,2177558938883183.5,1108448753635845.2,1069110185247338.2,84831.90213673447,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
159400.0,2.9745804286233006e+18,1.51373719087871e+18,1.4608432377445906e+18,84880.59068063162,0.002300064970754751,1701013391971918.5,807946292832656.4,893067099139262.1,97365.65473573242,1814613267635274.2,923440477869911.9,891172789765362.4,84880.56634959536,2041216070366302.2,969535551399187.6,1071680518967114.6,97365.65473573242,2177535921162329.2,1108128573443894.4,1069407347718434.9,84880.56634959536,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
159600.0,2.9745488827338496e+18,1.5133000428440297e+18,1.46124883988982e+18,84929.25064296104,0.0023000405782069486,1700993689102709.5,807679358261989.1,893314330840720.4,97425.40416107088,1814594023404980.8,923173799979616.1,891420223425364.6,84929.22631402483,2041192426923251.5,969215229914387.0,1071977197008864.5,97425.40416107088,2177512828085977.0,1107808559975539.4,1069704268110437.6,84929.22631402483,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
159800.0,2.9745172591930844e+18,1.5128631342358484e+18,1.461654124957236e+18,84977.90646811825,0.0023000161256160334,1700973948650069.0,807412572596513.5,893561376053555.5,97485.15437630923,1814574731826287.5,922907268160628.4,891667463665659.1,84977.88214122846,2041168738380083.0,968895087115816.2,1072273651264266.8,97485.15437630923,2177489678191545.2,1107488721792754.2,1070000956398791.0,84977.88214122846,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
160000.0,2.9744855032184883e+18,1.5124264362635436e+18,1.4620590669549448e+18,85026.55823767066,0.002299991570621965,1700954114496585.5,807145906824539.5,893808207672046.0,97544.90590273259,1814555359413746.8,922640864815975.4,891914494597771.4,85026.53391277551,2041144937395902.8,968575088189447.5,1072569849206455.2,97544.90590273259,2177466431296496.0,1107169037779170.4,1070297393517325.6,85026.53391277551,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
160200.0,2.9744536914319237e+18,1.5119899881769595e+18,1.4624637032549642e+18,85075.20589291822,0.0022999669724718427,1700933945218665.0,806879246125381.0,894054699093284.0,97604.65878371979,1814535952983508.0,922374613926104.0,892161339057404.0,85075.181570163,2041120734262398.0,968255095350457.1,1072865638911940.9,97604.65878371979,2177443143580209.8,1106849536711324.9,1070593606868884.9,85075.181570163,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
160400.0,2.974421797544048e+18,1.5115537766354035e+18,1.4628680209086446e+18,85123.84940395357,0.0022999423108376917,1700913831772537.8,806612776841283.4,894301054931254.4,97664.41280039662,1814516496441993.8,922108507325848.6,892407989116145.1,85123.82508316562,2041096598127045.2,967935332209540.0,1073161265917505.2,97664.41280039662,2177419795730392.8,1106530208791018.5,1070889586939374.2,85123.82508316562,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
160600.0,2.974389920965506e+18,1.5111178487631037e+18,1.4632720722024023e+18,85172.4891362156,0.0022999176625878117,1700893822734492.0,806346522692742.1,894547300041749.9,97724.16775028022,1814497050435036.2,921842573763420.0,892654476671616.2,85172.46481725208,2041072587281390.2,967615827231290.5,1073456760050099.8,97724.16775028022,2177396460522043.8,1106211088516104.2,1071185372005939.5,85172.46481725208,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
160800.0,2.97435814581091e+18,1.5106822450331412e+18,1.463675900777769e+18,85221.12531986303,0.002299893092762998,1700873914125319.0,806080481978199.0,894793432147120.0,97783.92354352518,1814477666261281.2,921576837921363.9,892900828339917.4,85221.10100262567,2041048696950382.8,967296578373838.9,1073752118576543.9,97783.92354352518,2177373199513537.5,1105892205505636.6,1071480994007900.9,85221.10100262567,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
161000.0,2.974327105900718e+18,1.5102472853183575e+18,1.4640798205823606e+18,85269.7581475512,0.0022998690914586657,1700854357273074.5,805814779071753.5,895039578201321.0,97843.67889753894,1814458729241849.5,921311494257482.0,893147234984367.5,85269.73383189495,2041025228727689.5,966977734886104.2,1074047493841585.2,97843.67889753894,2177350475090219.8,1105573793108978.5,1071776681981241.2,85269.73383189495,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
161200.0,2.9743005891124593e+18,1.5098148751442568e+18,1.4644857139682025e+18,85318.38956027372,0.0022998485876137456,1700839807925652.8,805551708392636.8,895288099533016.0,97903.41289264619,1814442552641194.2,921047706499902.9,893394846141291.4,85318.3652445915,2041007769510783.5,966662050071164.2,1074345719439619.2,97903.41289264619,2177331063169433.2,1105257247799883.5,1072073815369549.8,85318.3652445915,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
161400.0,2.9742749459399613e+18,1.5093831561370342e+18,1.464891789802927e+18,85367.02004517523,0.0022998287592835938,1700824990890434.2,805288692783887.2,895536298106547.0,97963.14348064529,1814426909083302.5,920784340428390.2,893642568654912.2,85366.99573050384,2040989989068521.2,966346431340664.8,1074643557727856.5,97963.14348064529,2177312290899963.2,1104941208514068.4,1072371082385894.9,85366.99573050384,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
161600.0,2.974249800844521e+18,1.5089519514931976e+18,1.4652978493513234e+18,85415.64793956355,0.002299809316086613,1700809930605574.5,805025731578056.0,895784199027518.5,98022.87350329313,1814411569445238.0,920521288173757.0,893890281271481.0,85415.62362638142,2040971916726689.8,966030877893667.5,1074941038833022.2,98022.87350329313,2177293883334285.8,1104625545808508.5,1072668337525777.2,85415.62362638142,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
161800.0,2.9742250490265247e+18,1.5085212124889802e+18,1.4657038365375444e+18,85464.27267618068,0.002299790176987536,1700794942272275.8,804762974678807.6,896031967593468.1,98082.60277023709,1814396469723501.5,920258519977972.0,894137949745529.5,85464.24836463603,2040953930726731.0,965715569614569.2,1075238361112161.8,98082.60277023709,2177275763668202.0,1104310223973566.6,1072965539694635.4,85464.24836463603,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
162000.0,2.9742006406217037e+18,1.5080909149666086e+18,1.466109725655095e+18,85512.8940762105,0.002299771303429309,1700780116276655.8,804500465189180.4,896279651087475.4,98142.33115368015,1814381579527770.2,919996021118936.4,894385558408833.9,85512.86976636201,2040936139531987.0,965400558227016.5,1075535581304970.5,98142.33115368015,2177257895433324.5,1103995225342723.8,1073262670090600.8,85512.86976636201,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
162200.0,2.974176294996085e+18,1.5076609233184786e+18,1.4665153716776067e+18,85561.51131969328,0.002299752478414481,1700764142441063.2,804237572878319.0,896526569562744.2,98202.06109893187,1814366727788257.0,919733708931538.1,894633018856718.9,85561.48701236206,2040916970929276.0,965085087453982.8,1075831883475293.2,98202.06109893187,2177240073345908.5,1103680450717845.8,1073559622628062.8,85561.48701236206,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
162400.0,2.974155124735912e+18,1.5072328163923428e+18,1.4669223083435692e+18,85610.12420322878,0.002299736108719657,1700750745687155.8,803976116469081.1,896774629218074.6,98261.77913921933,1814353811686531.2,919472545764186.1,894881265922345.1,85610.09989745877,2040900894824587.2,964771339762897.5,1076129555061689.8,98261.77913921933,2177224574023837.8,1103367054917023.5,1073857519106814.2,85610.09989745877,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
162600.0,2.9741352957100564e+18,1.506805651310505e+18,1.4673296443995515e+18,85658.73413068337,0.002299720776121037,1700738555727157.5,803715435295450.1,897023120431707.4,98321.48801482194,1814341715142808.0,919211957844180.4,895129757298627.6,85658.70982658335,2040886266872589.0,964458522354540.2,1076427744518048.8,98321.48801482194,2177210058171369.8,1103054349413016.6,1074155708758353.1,85658.70982658335,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
162800.0,2.9741155661226e+18,1.50637880348905e+18,1.4677367626335498e+18,85707.34049735582,0.002299705520412178,1700726187143350.2,803454832955837.5,897271354187512.8,98381.19736852529,1814329679280772.0,918951563475191.5,895378115805580.5,85707.31619509638,2040871424572020.2,964145799547004.9,1076725625025015.4,98381.19736852529,2177195615136926.5,1102741876170229.9,1074453738966696.6,85707.31619509638,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
163000.0,2.9740942437792415e+18,1.505951417770718e+18,1.4681428260085235e+18,85755.94307157144,0.0022996890331205317,1700712770104639.5,803193876405499.8,897518893699139.8,98440.9124032277,1814316673195965.2,918690841686022.2,895625831509943.0,85755.91877147046,2040855324125567.5,963832651686599.8,1077022672438967.8,98440.9124032277,2177180007835158.5,1102429010023226.8,1074750997811931.8,85755.91877147046,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
163200.0,2.974070345597791e+18,1.505522993740381e+18,1.4685473518574103e+18,85804.54222480467,0.0022996705540874922,1700699291640798.8,802932997727752.0,897766293913046.8,98500.64116455962,1814302094069784.2,918429485642841.0,895872608426943.2,85804.51792547903,2040839149968958.8,963519597273302.5,1077319552695656.2,98500.64116455962,2177162512883741.2,1102115382771409.2,1075047130112332.0,85804.51792547903,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
163400.0,2.9740474184998646e+18,1.5050953096246892e+18,1.4689521088751754e+18,85853.14001595126,0.0022996528259352075,1700686298842920.2,802672522600029.2,898013776242891.0,98560.36780029186,1814288107366568.2,918168580988190.6,896119526378377.6,85853.11571757896,2040823558611504.2,963207027120035.1,1077616531491469.1,98560.36780029186,2177145728839882.0,1101802297185828.8,1075343431654053.2,85853.11571757896,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
163600.0,2.9740288240231194e+18,1.504670069552777e+18,1.4693587544703424e+18,85901.73597421902,0.0022996384479395077,1700675964635889.5,802413535325895.4,898262429309994.1,98620.07833281062,1814276762377799.8,917909166612632.8,896367595765167.0,85901.71167656385,2040811157563067.5,962896242391074.5,1077914915171993.0,98620.07833281062,2177132114853359.8,1101490999935159.4,1075641114918200.4,85901.71167656385,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
163800.0,2.9740119222044754e+18,1.504245936661876e+18,1.4697659855425994e+18,85950.33004571375,0.0022996253787749862,1700666582873308.8,802155206144214.0,898511376729094.8,98679.77829935025,1814266451388777.8,917650428372623.0,896616023016154.8,85950.30574939685,2040799899447970.5,962586247373056.8,1078213652074913.8,98679.77829935025,2177119741666533.2,1101180514047147.6,1075939227619385.6,85950.30574939685,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
164000.0,2.9739955512000133e+18,1.503822333094535e+18,1.4701732181054784e+18,85998.92099367359,0.0022996127200572937,1700657171289321.5,801897035524198.0,898760135765123.5,98739.47610276089,1814256464297211.0,917392013079544.6,896864451217666.4,85998.89669908214,2040788605547186.0,962276442629037.6,1078512162918148.4,98739.47610276089,2177107757156653.5,1100870415695453.9,1076237341461199.6,85998.89669908214,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
164200.0,2.9739791591414e+18,1.503398994220766e+18,1.470580164920634e+18,86047.50708394163,0.0022996000450596866,1700645695640022.2,801638046920790.6,899007648719231.6,98799.1758640379,1814246464643500.2,917133759394927.5,897112705248572.8,86047.48279256406,2040774834768026.8,961965656304948.8,1078809178463078.0,98799.1758640379,2177095757572200.2,1100560511273913.1,1076535246298287.1,86047.48279256406,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
164400.0,2.973962278659229e+18,1.5029756942839834e+18,1.4709865843752458e+18,86096.0870634079,0.002299586992393382,1700634392620438.2,801379298875632.2,899255093744806.0,98858.8766938097,1814236166965145.5,916875529432613.4,897360637532532.1,86096.06277469314,2040761271144526.0,961655158650758.6,1079106112493767.4,98858.8766938097,2177083400358174.8,1100250635319136.1,1076832765039038.6,86096.06277469314,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
