M1.D_b.TA Time [a],M1.D_b.TA TA [mol],M1.D_b.TA C^{12}$S [mol],M1.D_b.TA C^{13}$S [mol],M1.D_b.TA $\delta^{13}$C [VPDB],M1.D_b.TA TA [mol/l],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [mol/a],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{12}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{13}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [mol/a],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{12}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{13}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA $\delta^{13}$C [VPDB]
163000.0,3.1063396521569505e+18,3.293275387482799e+19,-2.9826412184108507e+19,-81596.25389493922,0.0024019464904835195,1849631256822359.0,2.01360161203488e+16,-1.828638486352644e+16,-81815.7848805458,1894991675094058.8,2.009028615938378e+16,-1.819529448428972e+16,-81596.24825788243,2219557508186831.0,2.4163219344418564e+16,-2.1943661836231732e+16,-81815.7848805458,2273990010112870.5,2.4108343391260532e+16,-2.183435338114766e+16,-81596.24825788243,120000000000000.0,118666520574994.69,1333479425005.328,0.0
163200.0,3.1063044697582776e+18,3.2976638352287035e+19,-2.9870331844392874e+19,-81607.51921014303,0.002401919286040837,1849610974019949.8,2.0162924295588332e+16,-1.8313313321568384e+16,-81826.78338172076,1894970212002371.8,2.0117057430786796e+16,-1.8222087218784424e+16,-81607.51358227449,2219533168823939.8,2.4195509154705996e+16,-2.1975975985882056e+16,-81826.78338172076,2273964254402846.0,2.4140468916944156e+16,-2.186650466254131e+16,-81607.51358227449,120000000000000.0,118666520574994.69,1333479425005.328,0.0
163400.0,3.106271048196822e+18,3.3020583386984055e+19,-2.991431030104923e+19,-81618.76518896851,0.0024018934431481614,1849592905405472.8,2.0189870184907156e+16,-1.8340277279501684e+16,-81837.75803522323,1894949822956478.2,2.0143865644428004e+16,-1.8248915821471524e+16,-81618.75957083722,2219511486486567.5,2.422784422188859e+16,-2.2008332735402024e+16,-81837.75803522323,2273939787547774.0,2.417263877331361e+16,-2.189869898576583e+16,-81618.75957083722,120000000000000.0,118666520574994.69,1333479425005.328,0.0
163600.0,3.106246373818424e+18,3.306458895093427e+19,-2.995834054422076e+19,-81629.9730486148,0.00240187436392849,1849579462371267.8,2.0216852706516716e+16,-1.836727324414545e+16,-81848.6978249293,1894934767426129.0,2.0170710783378456e+16,-1.827577601595233e+16,-81629.96745176105,2219495354845521.5,2.426022324782006e+16,-2.204072789297454e+16,-81848.6978249293,2273921720911355.0,2.420485294005415e+16,-2.1930931219142796e+16,-81629.96745176105,120000000000000.0,118666520574994.69,1333479425005.328,0.0
163800.0,3.1062249898781307e+18,3.3108654856218874e+19,-3.0002427833700237e+19,-81641.15747469336,0.002401857829007621,1849568699471088.2,2.024387162744155e+16,-1.8394302927970464e+16,-81859.61128928517,1894921721904003.2,2.0197592733016132e+16,-1.830267101111213e+16,-81641.15188716189,2219482439365306.2,2.4292645952929868e+16,-2.207316351356456e+16,-81859.61128928517,2273906066284804.0,2.423711127961936e+16,-2.1963205213334556e+16,-81641.15188716189,120000000000000.0,118666520574994.69,1333479425005.328,0.0
164000.0,3.1062050365165885e+18,3.315278100302468e+19,-3.004657393401706e+19,-81652.32347882286,0.0024018424002676584,1849558809538602.5,2.0270927202355476e+16,-1.842136839281687e+16,-81870.5065103071,1894909549156338.0,2.022451143240857e+16,-1.832960188325223e+16,-81652.31790033032,2219470571446323.0,2.4325112642826576e+16,-2.2105642071380252e+16,-81870.5065103071,2273891458987606.0,2.4269413718890284e+16,-2.199552225990268e+16,-81652.31790033032,120000000000000.0,118666520574994.69,1333479425005.328,0.0
164200.0,3.1061856697554534e+18,3.3196966773293404e+19,-3.00907790711754e+19,-81663.47318130445,0.002401827425110673,1849545447824243.2,2.0298015951880496e+16,-1.8448470504056252e+16,-81881.40116012309,1894897734785273.0,2.025146650493186e+16,-1.8356568770146588e+16,-81663.46760970764,2219454537389092.0,2.435761914225659e+16,-2.21381646048675e+16,-81881.40116012309,2273877281742328.0,2.430175980591824e+16,-2.202788252417591e+16,-81663.46760970764,120000000000000.0,118666520574994.69,1333479425005.328,0.0
164400.0,3.1061655011037716e+18,3.324121118992485e+19,-3.013504365659861e+19,-81674.61005994002,0.0024018118298997334,1849530537855845.5,2.0325140256794644e+16,-1.84756097189388e+16,-81892.28771437188,1894885431363923.2,2.027845735411619e+16,-1.8383571922752268e+16,-81674.60449466093,2219436645427014.8,2.4390168308153576e+16,-2.217073166272656e+16,-81892.28771437188,2273862517636708.0,2.433414882493943e+16,-2.2060286307302724e+16,-81674.60449466093,120000000000000.0,118666520574994.69,1333479425005.328,0.0
164600.0,3.1061397692042967e+18,3.3285514434177987e+19,-3.017937262820197e+19,-81685.74686933184,0.0024017919329623223,1849512951370643.8,2.0352300965796664e+16,-1.850278801442602e+16,-81903.1714189074,1894869736903271.2,2.0305484090437692e+16,-1.841061435353442e+16,-81685.74129823768,2219415541644772.5,2.4422761158955996e+16,-2.2203345617311224e+16,-81903.1714189074,2273843684283925.5,2.4366580908525228e+16,-2.2092737224241304e+16,-81685.74129823768,120000000000000.0,118666520574994.69,1333479425005.328,0.0
164800.0,3.1061090178564244e+18,3.332987680714461e+19,-3.0223765752854348e+19,-81696.8821993398,0.002401768154785957,1849491637526590.2,2.0379498547921064e+16,-1.853000691039447e+16,-81914.05700132938,1894850977485517.8,2.033254689753611e+16,-1.8437695920050596e+16,-81696.87663509038,2219389965031908.5,2.4455398257505276e+16,-2.223600829247337e+16,-81914.05700132938,2273821172982621.5,2.4399056277043336e+16,-2.2125235104060716e+16,-81696.87663509038,120000000000000.0,118666520574994.69,1333479425005.328,0.0
165000.0,3.1060778370685225e+18,3.3374298589001798e+19,-3.026821871592634e+19,-81708.00381448952,0.0024017440445493255,1849470040783289.5,2.0406732824677812e+16,-1.8557262783894524e+16,-81924.9293039014,1894831956040628.8,2.0359645946377612e+16,-1.8464813990336984e+16,-81707.9982572876,2219364048939947.5,2.4488079389613376e+16,-2.2268715340673428e+16,-81924.9293039014,2273798347248754.5,2.4431575135653132e+16,-2.2157776788404376e+16,-81707.9982572876,120000000000000.0,118666520574994.69,1333479425005.328,0.0
165200.0,3.1060541887950956e+18,3.3418779744042476e+19,-3.0312723524080607e+19,-81719.09051112173,0.0024017257587551997,1849451247809826.5,2.0434002498785936e+16,-1.8584551250976108e+16,-81935.77436735458,1894817527279233.2,2.0386781215350664e+16,-1.849196368807143e+16,-81719.08497170395,2219341497371791.8,2.452080299854312e+16,-2.230146150117133e+16,-81935.77436735458,2273781032735080.0,2.4464137458420796e+16,-2.2190356425685716e+16,-81719.08497170395,120000000000000.0,118666520574994.69,1333479425005.328,0.0
165400.0,3.1060300825786143e+18,3.3463319963170447e+19,-3.0357287849695093e+19,-81730.16351857825,0.002401707118861125,1849432581172540.8,2.0461308104911616e+16,-1.8611875523739076e+16,-81946.60409916591,1894802821888106.5,2.041395251579707e+16,-1.8519149693908964e+16,-81730.15798500495,2219319097407049.0,2.4553569725893944e+16,-2.2334250628486896e+16,-81946.60409916591,2273763386265728.0,2.449674301895649e+16,-2.222297963269076e+16,-81730.15798500495,120000000000000.0,118666520574994.69,1333479425005.328,0.0
165600.0,3.1060048192336225e+18,3.350791935211586e+19,-3.040191250229916e+19,-81741.22472806738,0.0024016875842288454,1849413214829419.8,2.0488650157401004e+16,-1.8639236942571584e+16,-81957.42229312903,1894787410574767.2,2.0441159912156148e+16,-1.854637250158138e+16,-81741.21920044502,2219295857795304.0,2.458638018888121e+16,-2.2367084331085904e+16,-81957.42229312903,2273744892689721.0,2.4529391894587384e+16,-2.2255647001897664e+16,-81741.21920044502,120000000000000.0,118666520574994.69,1333479425005.328,0.0
165800.0,3.105978485792813e+18,3.3552578071881638e+19,-3.044659755586047e+19,-81752.2739368064,0.0024016672221555315,1849393202126551.2,2.051602877849309e+16,-1.8666635576366536e+16,-81968.22875412177,1894771346434183.2,2.04684035026429e+16,-1.8573632156208716e+16,-81752.26841523289,2219271842551861.5,2.46192345341917e+16,-2.239996269163984e+16,-81968.22875412177,2273725615721020.0,2.456208420317148e+16,-2.228835858745046e+16,-81752.26841523289,120000000000000.0,118666520574994.69,1333479425005.328,0.0
166000.0,3.105951239499281e+18,3.359729628812157e+19,-3.0491343018859917e+19,-81763.31075836855,0.0024016461542278556,1849372628870634.8,2.054344407083698e+16,-1.8694071441966344e+16,-81979.02313967723,1894754725349472.2,2.049568338831252e+16,-1.860092866296305e+16,-81763.30524312121,2219247154644761.8,2.4652132885004372e+16,-2.2432885730359612e+16,-81979.02313967723,2273705670419367.0,2.4594820065975024e+16,-2.2321114395555656e+16,-81763.30524312121,120000000000000.0,118666520574994.69,1333479425005.328,0.0
166200.0,3.105922732759119e+18,3.3642074641528095e+19,-3.0536149879250088e+19,-81774.33625863267,0.002401624111672258,1849354376771860.2,2.057089897416973e+16,-1.8721544597397868e+16,-81989.79411731595,1894737335062787.0,2.052299995967097e+16,-1.862826262460818e+16,-81774.33075076928,2219225252126232.5,2.468507876900368e+16,-2.246585351687745e+16,-81989.79411731595,2273684802075344.5,2.4627599951605164e+16,-2.235391514952982e+16,-81774.33075076928,120000000000000.0,118666520574994.69,1333479425005.328,0.0
166400.0,3.105895607250401e+18,3.3686914083195904e+19,-3.0581016446854332e+19,-81785.34367794562,0.0024016031371402484,1849337766201750.0,2.0598391692180264e+16,-1.874905392597851e+16,-82000.54395791762,1894720787162988.2,2.05503537972431e+16,-1.865563301008011e+16,-81785.33817838616,2219205319442100.2,2.471807003061632e+16,-2.249886471117422e+16,-82000.54395791762,2273664944595586.0,2.466042455669172e+16,-2.2386759612096136e+16,-81785.33817838616,120000000000000.0,118666520574994.69,1333479425005.328,0.0
166600.0,3.1058693409754307e+18,3.3731814631283773e+19,-3.0625943261709533e+19,-81796.334409821,0.0024015828270022572,1849321670933013.5,2.062592170519025e+16,-1.8776600034257236e+16,-82011.27734493442,1894704763391957.2,2.057774491217778e+16,-1.8683040148785824e+16,-81796.32891872663,2219186005119616.5,2.47511060462283e+16,-2.2531920041108684e+16,-82011.27734493442,2273645716070349.0,2.469329389461334e+16,-2.241964817854299e+16,-81796.32891872663,120000000000000.0,118666520574994.69,1333479425005.328,0.0
166800.0,3.1058439766505836e+18,3.377677631301578e+19,-3.067093030817368e+19,-81807.30835481541,0.0024015632142883004,1849306128699460.8,2.06534891018737e+16,-1.880418297317424e+16,-82021.99415764233,1894689289898169.5,2.060517332107302e+16,-1.8710484031174852e+16,-81807.30287195496,2219167354439353.0,2.478418692224844e+16,-2.256501956780909e+16,-82021.99415764233,2273627147877803.5,2.4726207985287628e+16,-2.2452580837409824e+16,-81807.30287195496,120000000000000.0,118666520574994.69,1333479425005.328,0.0
167000.0,3.105823006736595e+18,3.3821799172599804e+19,-3.071597414260809e+19,-81818.25635401266,0.0024015469995091873,1849292616174258.0,2.0681093895436676e+16,-1.8831801279262416e+16,-82032.68805520484,1894676494495179.0,2.063263905089928e+16,-1.87379625564041e+16,-81818.25089091429,2219151139409109.8,2.4817312674524016e+16,-2.2598161535114908e+16,-82032.68805520484,2273611793394215.0,2.4759166861079136e+16,-2.248555506768492e+16,-81818.25089091429,120000000000000.0,118666520574994.69,1333479425005.328,0.0
167200.0,3.105806679316938e+18,3.386688218465156e+19,-3.0761073482338718e+19,-81829.17752840543,0.0024015343744930155,1849276287443071.2,2.0708729900326252e+16,-1.885945361288318e+16,-82043.37752167729,1894666534811571.5,2.0660141476877424e+16,-1.8765474942065852e+16,-81829.17206976144,2219131544931685.8,2.4850475880391508e+16,-2.2631344335459824e+16,-82043.37752167729,2273599841773886.0,2.479216977225291e+16,-2.2518569930479024e+16,-81829.17206976144,120000000000000.0,118666520574994.69,1333479425005.328,0.0
167400.0,3.105779970759754e+18,3.391202370721689e+19,-3.080624170919638e+19,-81840.11095687388,0.002401513722364666,1849252671461522.0,2.073640144503162e+16,-1.8887148773570096e+16,-82054.08337053431,1894650245106415.8,2.0687679596634124e+16,-1.8793029351527708e+16,-81840.10549029235,2219103205753826.8,2.4883681734037948e+16,-2.266457852828412e+16,-82054.08337053431,2273580294127699.0,2.4825215515960948e+16,-2.255163522183325e+16,-81840.10549029235,120000000000000.0,118666520574994.69,1333479425005.328,0.0
167600.0,3.1057492978789924e+18,3.395722422187411e+19,-3.085147289729202e+19,-81851.03985770256,0.0024014900048622196,1849225948700354.2,2.076411016185497e+16,-1.8914884213154612e+16,-82064.78818780716,1894631534155093.5,2.0715253703771812e+16,-1.882062216961672e+16,-81851.03439541065,2219071138440425.2,2.491693219422596e+16,-2.2697861055785536e+16,-82064.78818780716,2273557840986112.5,2.485830444452618e+16,-2.2584746603540068e+16,-81851.03439541065,120000000000000.0,118666520574994.69,1333479425005.328,0.0
167800.0,3.1057200645657006e+18,3.400248413592245e+19,-3.0896762049827946e+19,-81861.95014601041,0.0024014674004911177,1849199472533610.0,2.079185582565217e+16,-1.894265635311856e+16,-82075.47748189994,1894613698665687.2,2.0742864046822824e+16,-1.8848250348157136e+16,-81861.94469969606,2219039367040332.0,2.49502269907826e+16,-2.2731187623742268e+16,-82075.47748189994,2273536438398824.5,2.4891436856187388e+16,-2.2617900417788564e+16,-81861.94469969606,120000000000000.0,118666520574994.69,1333479425005.328,0.0
168000.0,3.105693651387543e+18,3.4047803641687024e+19,-3.0942107969414447e+19,-81872.83825249979,0.002401446976761686,1849175332396249.2,2.0819638047385984e+16,-1.8970462714989736e+16,-82086.14217932336,1894597586253253.8,2.0770510743181268e+16,-1.8875913156928016e+16,-81872.83281063453,2219010398875499.0,2.498356565686318e+16,-2.276455525798768e+16,-82086.14217932336,2273517103503905.0,2.4924612891817524e+16,-2.265109578831362e+16,-81872.83281063453,120000000000000.0,118666520574994.69,1333479425005.328,0.0
168200.0,3.1056618214509793e+18,3.4093180119517266e+19,-3.098751627789363e+19,-81883.7250976257,0.002401422364577256,1849130261146849.0,2.0847440828281004e+16,-1.8998310567134156e+16,-82096.87558373719,1894578171725249.0,2.0798192196688236e+16,-1.8903614024962988e+16,-81883.7196510232,2218956313376219.0,2.501692899393721e+16,-2.2797972680560988e+16,-82096.87558373719,2273493806070299.0,2.4957830636025892e+16,-2.268433682995559e+16,-81883.7196510232,120000000000000.0,118666520574994.69,1333479425005.328,0.0
168400.0,3.1056189914748636e+18,3.4138609324595634e+19,-3.1032988313814303e+19,-81894.624179638,0.002401389246720763,1849073633296628.8,2.087527534246544e+16,-1.9026201709168812e+16,-82107.64164521373,1894552047288964.8,2.082590581598749e+16,-1.8931353768698524e+16,-81894.61872598837,2218888359955954.8,2.5050330410958532e+16,-2.2831442051002576e+16,-82107.64164521373,2273462456746758.0,2.4991086979184988e+16,-2.271762452243823e+16,-81894.61872598837,120000000000000.0,118666520574994.69,1333479425005.328,0.0
168600.0,3.1055667044436844e+18,3.4184092317458493e+19,-3.1078523599680954e+19,-81905.53164623532,0.0024013488162897404,1849010752874999.2,2.090314525330439e+16,-1.905413450042939e+16,-82118.41898317543,1894520150619472.2,2.085365224764376e+16,-1.895913209702429e+16,-81905.5261984724,2218812903449999.2,2.5083774303965276e+16,-2.2864961400515276e+16,-82118.41898317543,2273424180743367.0,2.5024382697172516e+16,-2.2750958516429148e+16,-81905.5261984724,120000000000000.0,118666520574994.69,1333479425005.328,0.0
168800.0,3.1055112525466184e+18,3.422963004390283e+19,-3.1124116784214753e+19,-81916.43126453062,0.002401305938657394,1848946181166936.5,2.093105027465252e+16,-1.9082104093485584e+16,-82129.18799774456,1894486323088739.0,2.088143206874705e+16,-1.8986945745658308e+16,-81916.42582327864,2218735417400324.0,2.5117260329583028e+16,-2.2898524912182704e+16,-82129.18799774456,2273383587706487.0,2.505771848249646e+16,-2.2784334894789972e+16,-81916.42582327864,120000000000000.0,118666520574994.69,1333479425005.328,0.0
169000.0,3.1054524726385925e+18,3.4275223182612287e+19,-3.116976870444881e+19,-81927.32358437002,0.0024012604876734052,1848879932917743.2,2.0958990525321016e+16,-1.911011059240327e+16,-82139.94864993931,1894450468082298.8,2.0909245693361176e+16,-1.9014795225278876e+16,-81927.31813787919,2218655919501292.0,2.515078863038522e+16,-2.293213271088393e+16,-82139.94864993931,2273340561698758.5,2.5091094832033412e+16,-2.2817754270334652e+16,-81927.31813787919,120000000000000.0,118666520574994.69,1333479425005.328,0.0
169200.0,3.1053899162545536e+18,3.4320874559249527e+19,-3.1215482644212683e+19,-81938.2104329783,0.0024012121165665964,1848824689823673.2,2.0986979502384936e+16,-1.9138154812561264e+16,-82150.65218701948,1894412304360242.2,2.09370948436733e+16,-1.9042682539313056e+16,-81938.20500149079,2218589627788408.0,2.5184375402861924e+16,-2.2965785775073516e+16,-82150.65218701948,2273294765232290.5,2.5124513812407956e+16,-2.2851219047175664e+16,-81938.20500149079,120000000000000.0,118666520574994.69,1333479425005.328,0.0
169400.0,3.1053358841491604e+18,3.4366588360872165e+19,-3.126125048460998e+19,-81949.06089099273,0.002401170336774154,1848778556837241.0,2.1015008574229516e+16,-1.9166230017392276e+16,-82161.30357192125,1894379340309661.0,2.0964982075457756e+16,-1.9070602735148096e+16,-81949.05547640802,2218534268204689.2,2.521801028907542e+16,-2.2999476020870732e+16,-82161.30357192125,2273255208371593.0,2.5157978490549304e+16,-2.288472328217771e+16,-81949.05547640802,120000000000000.0,118666520574994.69,1333479425005.328,0.0
169600.0,3.105282402358212e+18,3.4412364468195267e+19,-3.130708007574691e+19,-81959.89562534484,0.002401128982506927,1848733525955084.8,2.1043075360888116e+16,-1.919434183493303e+16,-82171.93593337318,1894346714704932.8,2.0992907316255724e+16,-1.909856060155079e+16,-81959.89021607091,2218480231146102.0,2.525169043306574e+16,-2.303321020191964e+16,-82171.93593337318,2273216057645919.5,2.5191488779506868e+16,-2.2918272721860948e+16,-81959.89021607091,120000000000000.0,118666520574994.69,1333479425005.328,0.0
169800.0,3.1052368130757837e+18,3.445820288669971e+19,-3.135296408543299e+19,-81970.69569127592,0.0024010937310440495,1848692863233032.8,2.1071180229138176e+16,-1.9222487365905144e+16,-82182.53563263627,1894318903982067.5,2.1020870569361892e+16,-1.9126551665379824e+16,-81970.69028672815,2218431435879639.2,2.528541627496581e+16,-2.306698483908617e+16,-82182.53563263627,2273182684778481.0,2.5225044683234276e+16,-2.2951861998455796e+16,-81970.69028672815,120000000000000.0,118666520574994.69,1333479425005.328,0.0
170000.0,3.105191609739194e+18,3.4504103644393263e+19,-3.139891005333893e+19,-81981.48054840704,0.0024010587780099843,1848652686807980.8,2.109932334201515e+16,-1.9250670655207172e+16,-82193.11917553243,1894291325631635.8,2.104887185184257e+16,-1.9154580526210932e+16,-81981.47516156056,2218383224169577.0,2.531918801041818e+16,-2.3100804786248604e+16,-82193.11917553243,2273149590757963.0,2.525864622221108e+16,-2.2985496631453116e+16,-81981.47516156056,120000000000000.0,118666520574994.69,1333479425005.328,0.0
170200.0,3.105153358039935e+18,3.4550067575442346e+19,-3.144491224263603e+19,-81992.23346725211,0.002401029200260904,1848621231313372.5,2.112750899837886e+16,-1.927888776706549e+16,-82203.65346878355,1894267987656714.8,2.107691167206404e+16,-1.9182643684407324e+16,-81992.22809956054,2218345477576047.0,2.5353010798054636e+16,-2.3134665320478588e+16,-82203.65346878355,2273121585188058.0,2.529229400647685e+16,-2.301917242128879e+16,-81992.22809956054,120000000000000.0,118666520574994.69,1333479425005.328,0.0
170400.0,3.1051222301161933e+18,3.459609594942236e+19,-3.1490971751328047e+19,-82002.95436798372,0.0024010051309009627,1848594907224905.2,2.1155734557879016e+16,-1.930713965065411e+16,-82214.15277428187,1894248995218741.0,2.1104990804976396e+16,-1.9210741809757656e+16,-82002.94902043558,2218313888669886.5,2.5386881469454824e+16,-2.3168567580784936e+16,-82214.15277428187,2273098794262489.5,2.532598896597168e+16,-2.305289017170919e+16,-82002.94902043558,120000000000000.0,118666520574994.69,1333479425005.328,0.0
