M1.CO2_At Time [a],M1.CO2_At CO2 [mol],M1.CO2_At C^{12}$S [mol],M1.CO2_At C^{13}$S [mol],M1.CO2_At $\delta^{13}$C [VPDB],M1.CO2_At CO2 [mol/l],C_H_b_2_CO2_At.CO2_F CO2 [mol/a],C_H_b_2_CO2_At.CO2_F CO2 [C^{12}$S],C_H_b_2_CO2_At.CO2_F CO2 [C^{13}$S],C_H_b_2_CO2_At.CO2_F CO2 $\delta^{13}$C [VPDB],C_L_b_2_CO2_At.CO2_F CO2 [mol/a],C_L_b_2_CO2_At.CO2_F CO2 [C^{12}$S],C_L_b_2_CO2_At.CO2_F CO2 [C^{13}$S],C_L_b_2_CO2_At.CO2_F CO2 $\delta^{13}$C [VPDB],M1.volcanic.DIC_2_CO2_At_F CO2 [mol/a],M1.volcanic.DIC_2_CO2_At_F CO2 [C^{12}$S],M1.volcanic.DIC_2_CO2_At_F CO2 [C^{13}$S],M1.volcanic.DIC_2_CO2_At_F CO2 $\delta^{13}$C [VPDB],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [mol/a],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [C^{12}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [C^{13}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 $\delta^{13}$C [VPDB]
155800.0,5.274104188094555e+16,2.437016987992163e+16,2.837087200102392e+16,102599.10828210635,0.0002877307249369643,47117244593029.766,-8924810715241.648,56042055308271.414,-559800.6850643059,-47118921873584.33,11881855900812.648,-59000777774396.98,-442891.19206123217,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957241056497.02,0.0,0.0,0.0
156000.0,5.273816414486199e+16,2.4360494743662708e+16,2.8377669401199284e+16,102665.08547585201,0.00028771502534021817,47117745805978.586,-8940024952735.016,56057770758713.6,-559006.1452013574,-47119396490308.03,11897036833282.156,-59016433323590.19,-442444.43116545305,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957208784299.9507,0.0,0.0,0.0
156200.0,5.273533971409253e+16,2.4350850527423372e+16,2.8384489186669156e+16,102731.06519027677,0.0002876996165526052,47118245440399.26,-8955256852073.492,56073502292472.75,-558213.3659253098,-47120329870676.625,11912020680639.21,-59032350551315.836,-442008.0602263355,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957177108006.455,0.0,0.0,0.0
156400.0,5.273258312256048e+16,2.434124432336806e+16,2.839133879919242e+16,102797.04414083542,0.0002876845778644871,47118797664403.87,-8970478548443.234,56089276212847.1,-557424.3322912303,-47121097108293.664,11927096016292.46,-59048193124586.125,-441568.8492302167,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957146191462.1357,0.0,0.0,0.0
156600.0,5.2729866781369976e+16,2.433166316648896e+16,2.8398203614881016e+16,102863.0238751832,0.00028766975876361146,47119343761210.38,-8985707883275.633,56105051644486.016,-556637.5145258649,-47121782930387.14,11942214814138.133,-59063997744525.27,-441128.86250153556,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957115725161.5415,0.0,0.0,0.0
156800.0,5.272717638178972e+16,2.432210037887779e+16,2.840507600291193e+16,102929.00480549922,0.00028765508118816,47119911647038.12,-9000926038622.68,56120837685660.8,-555854.1533505865,-47122399112118.984,11957364850450.242,-59079763962569.23,-440688.55392473406,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957085548683.699,0.0,0.0,0.0
157000.0,5.2724501247811096e+16,2.4312550923571612e+16,2.8411950324239484e+16,102994.98768849879,0.0002876404868947687,47120439066863.1,-9016159182575.64,56136598249438.74,-555072.2640479745,-47123000734223.59,11972518834677.078,-59095519568900.67,-440249.1359649868,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957055542179.536,0.0,0.0,0.0
157200.0,5.272196600700334e+16,2.4303072571034176e+16,2.841889343596917e+16,103060.96986564387,0.0002876266557937989,47120995771041.79,-9031434299924.078,56152430070965.87,-554291.1430647376,-47124692146979.914,11987221103477.047,-59111913250456.96,-439832.1016240907,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957027102514.2007,0.0,0.0,0.0
157400.0,5.271960693474168e+16,2.4293682887314148e+16,2.8425924047427532e+16,103126.94399971327,0.0002876137857869159,47121670901421.17,-9046705812124.625,56168376713545.8,-553514.0095275398,-47126012267365.28,12002147244525.844,-59128159511891.125,-439406.8183257082,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957000638539.511,0.0,0.0,0.0
157600.0,5.271736201562694e+16,2.4284352769504536e+16,2.843300924612241e+16,103192.91361780034,0.00028760153854679186,47122333992834.93,-9062012916426.469,56184346909261.4,-552737.5595614985,-47127150754642.17,12017189690347.93,-59144340444990.1,-438977.86884205573,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956975454405.5815,0.0,0.0,0.0
157800.0,5.271521017565496e+16,2.4275072249645176e+16,2.8440137926009784e+16,103258.88032669385,0.0002875897991034095,47122938674121.586,-9077371207289.586,56200309881411.17,-551960.5505977712,-47128170966304.234,12032312199105.64,-59160483165409.875,-438546.7978123967,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956951313699.3335,0.0,0.0,0.0
158000.0,5.271314329835005e+16,2.4265837469636252e+16,2.8447305828713796e+16,103324.84468873832,0.00028757852317703243,47123472528863.37,-9092783953531.547,56216256482394.914,-551182.7112760094,-47129094548541.766,12047501932625.648,-59176596481167.414,-438114.1526825552,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956928125426.4463,0.0,0.0,0.0
158200.0,5.27114927517011e+16,2.425680196123021e+16,2.8454690790470896e+16,103390.79801570889,0.0002875695185581075,47124229404519.88,-9108271589374.734,56232500993894.62,-550405.897798371,-47133225714546.05,12061379693825.297,-59194605408371.34,-437744.08317226457,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956909604003.5396,0.0,0.0,0.0
158400.0,5.271035230966908e+16,2.424801120633718e+16,2.84623411033319e+16,103456.71997180516,0.00028756329683398297,47125377271455.75,-9123741574699.453,56249118846155.2,-549636.4244281102,-47136314251349.75,12075905354603.305,-59212219605953.055,-437348.54293310136,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956896806829.358,0.0,0.0,0.0
158600.0,5.270954967299259e+16,2.4239384342888052e+16,2.847016533010454e+16,103522.62151748766,0.0002875589180195995,47126492585921.01,-9139333217383.602,56265825803304.61,-548863.1307456079,-47138916736476.07,12090768466880.82,-59229685203356.89,-436940.69198111433,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956887799981.3076,0.0,0.0,0.0
158800.0,5.270902666434956e+16,2.4230893912678876e+16,2.8478132751670684e+16,103588.50699363976,0.0002875560647264024,47127458089570.95,-9155084070275.54,56282542159846.49,-548083.048267357,-47141202837670.06,12105871110594.883,-59247073948264.945,-436524.659953058,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956881930546.8755,0.0,0.0,0.0
159000.0,5.270876067322213e+16,2.422252918511837e+16,2.848623148810376e+16,103654.37798683374,0.0002875546136018665,47128239183590.15,-9171003190176.71,56299242373766.86,-547295.465260517,-47143232907414.56,12121177526548.07,-59264410433962.63,-436101.9662581254,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956878944811.0938,0.0,0.0,0.0
159200.0,5.2708701110531896e+16,2.4214266574925396e+16,2.84944345356065e+16,103720.23621426227,0.000287554288655384,47128797313616.195,-9187085912299.695,56315883225915.89,-546500.3223312037,-47144645266567.13,12136832712961.047,-59281477979528.18,-435665.8756199746,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956878275576.8896,0.0,0.0,0.0
159400.0,5.270882787908906e+16,2.420609640098526e+16,2.8502731478103796e+16,103786.08444489117,0.00028755498024598506,47129117693713.04,-9203337144472.844,56332454838185.88,-545697.315532847,-47145951910156.35,12152597244168.758,-59298549154325.11,-435227.028069885,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956879696775.3604,0.0,0.0,0.0
159600.0,5.270915515318907e+16,2.4198025189716068e+16,2.8511129963473004e+16,103851.92176016903,0.00028755676570206806,47129250432646.234,-9219738184036.969,56348988616683.2,-544887.9369136125,-47147098652636.07,12168499994989.094,-59315598647625.164,-434784.23171575746,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956883367541.8613,0.0,0.0,0.0
159800.0,5.27096823813465e+16,2.419005261787459e+16,2.8519629763471904e+16,103917.74790346289,0.0002875596420149836,47129210186671.086,-9236281150570.71,56365491337241.8,-544072.7884350622,-47148080064115.195,12184542959921.07,-59332623024036.266,-434337.42106418347,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956889281678.003,0.0,0.0,0.0
160000.0,5.271041693937219e+16,2.4182181937937216e+16,2.8528235001434976e+16,103983.5631118558,0.0002875636494237435,47128987492230.484,-9252974154792.492,56381961647022.98,-543251.4502305622,-47148885049317.88,12200734298634.188,-59349619347952.07,-433886.3164352425,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956897521884.078,0.0,0.0,0.0
160200.0,5.271145441761466e+16,2.417445728198065e+16,2.853699713563401e+16,104049.364194201,0.0002875693094250663,47128718995574.11,-9269798027436.883,56398517023010.99,-542426.2430262491,-47150536783931.81,12216644608700.836,-59367181392632.65,-433450.4760817153,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956909159539.6,0.0,0.0,0.0
160400.0,5.27128198715916e+16,2.416689073212457e+16,2.854592913946703e+16,104115.145164528,0.00028757675871026513,47128449990552.0,-9286726122244.484,56415176112796.484,-541598.9525536275,-47151721396383.62,12232876238074.023,-59384597634457.64,-433003.36111487,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956924477107.078,0.0,0.0,0.0
160600.0,5.271445265437149e+16,2.4159453894747452e+16,2.8554998759624036e+16,104180.90952385195,0.0002875856664177386,47128064984302.766,-9303790628802.281,56431855613105.05,-540766.9536819815,-47152617773703.38,12249326918289.508,-59401944691992.89,-432549.2110945433,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956942793646.2427,0.0,0.0,0.0
160800.0,5.271632954010079e+16,2.415213579328414e+16,2.8564193746816652e+16,104246.6588960015,0.00028759590583797486,47127532848568.38,-9320998714585.766,56448531563154.15,-539929.6656237688,-47153285287738.64,12265960988126.89,-59419246275865.53,-432089.50399520685,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956963848275.5225,0.0,0.0,0.0
161000.0,5.271843101738249e+16,2.4144927344462084e+16,2.8573503672920404e+16,104312.39348107867,0.00028760737052581825,47127075190160.7,-9338237647199.914,56465312837360.62,-539094.6896309931,-47153629995411.83,12282805361295.984,-59436435356707.81,-431622.8537799508,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2956987422235.09,0.0,0.0,0.0
161200.0,5.272002934957622e+16,2.4137494749498244e+16,2.858253460007798e+16,104378.1172793847,0.00028761609028683154,47127388653112.23,-9354821568704.29,56482210221816.516,-538301.5136806321,-47149252856031.49,12301536457679.266,-59450789313710.76,-431070.99771216227,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957005357454.9277,0.0,0.0,0.0
161400.0,5.2721051649610184e+16,2.4129798793241836e+16,2.8591252856368348e+16,104443.87929594607,0.00028762166748287063,47126379171147.77,-9371819252744.57,56498198423892.34,-537478.8250631267,-47146691759941.96,12319240316716.484,-59465932076658.445,-430562.3332519101,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957016827044.379,0.0,0.0,0.0
161600.0,5.272188350296355e+16,2.4122018790307184e+16,2.859986471265637e+16,104509.65836692521,0.00028762620568992665,47124938367850.71,-9388950951441.68,56513889319292.39,-536648.6515270221,-47144722492660.68,12336598172925.875,-59481320665586.555,-430068.93560315995,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957026158982.221,0.0,0.0,0.0
161800.0,5.272264447161324e+16,2.4114210756027108e+16,2.8608433715586132e+16,104575.44446355171,0.0002876303571828327,47123398477941.51,-9406094847683.727,56529493325625.234,-535819.9864621096,-47142950316765.195,12353828790841.219,-59496779107606.414,-429581.8417577835,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957034695332.9365,0.0,0.0,0.0
162000.0,5.272336826914693e+16,2.41063905085506e+16,2.861697776059633e+16,104641.23456445005,0.0002876343058873264,47121845888311.43,-9423219703357.086,56545065591668.516,-534995.1158562605,-47141269048017.08,12370991961740.375,-59512261009757.45,-429098.6075293054,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957042814512.672,0.0,0.0,0.0
162200.0,5.272444179768164e+16,2.4098736251910616e+16,2.8625705545771024e+16,104707.01776271393,0.0002876401625623657,47120611545154.8,-9440354529655.562,56560966074810.36,-534175.7687320628,-47143294903506.55,12386600035906.695,-59529894939413.24,-428685.859161305,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957054852755.415,0.0,0.0,0.0
162400.0,5.272584967988802e+16,2.4091244650975884e+16,2.8634605028912132e+16,104772.76285250584,0.0002876478433163558,47121148170460.29,-9456733141403.867,56577881311864.16,-533411.510135583,-47143877284635.125,12402919349819.016,-59546796634454.14,-428244.3940972367,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957070644792.2593,0.0,0.0,0.0
162600.0,5.272723889946581e+16,2.408375112259697e+16,2.864348777686884e+16,104838.49547760193,0.0002876554222556782,47121613056310.734,-9473105172776.54,56594718229087.27,-532649.5278503222,-47144709690040.43,12419103796420.922,-59563813486461.35,-427809.54935077956,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957086226800.5083,0.0,0.0,0.0
162800.0,5.272875372717653e+16,2.407632073814992e+16,2.865243298902661e+16,104904.22214776861,0.0002876636864548638,47121703008171.48,-9489691815887.14,56611394824058.62,-531876.6651903711,-47145628031717.05,12435289400933.852,-59580917432650.9,-427376.4200660194,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957103216822.7627,0.0,0.0,0.0
163000.0,5.2730483053652936e+16,2.4068994105988784e+16,2.866148894766415e+16,104969.94206522913,0.0002876731208600815,47120886334456.72,-9506780171736.781,56627666506193.5,-531074.7333101917,-47146764422735.14,12451472392745.39,-59598236815480.53,-426946.0459187159,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957122611015.594,0.0,0.0,0.0
163200.0,5.273203073194809e+16,2.4061588137594256e+16,2.867044259435383e+16,105035.67323409976,0.00028768156427685807,47118622937737.06,-9524422216295.602,56643045154032.664,-530236.5665573212,-47140563461841.19,12470911441407.578,-59611474903248.766,-426376.56656148983,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957139973990.726,0.0,0.0,0.0
163400.0,5.273300304697417e+16,2.405391989581156e+16,2.867908315116261e+16,105101.44345142669,0.0002876868687778187,47115779871381.34,-9542116571199.96,56657896442581.305,-529393.6842333117,-47135684248729.61,12489533442980.586,-59625217691710.195,-425840.2462534084,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957150881424.978,0.0,0.0,0.0
163600.0,5.273348915169143e+16,2.4046033023443344e+16,2.868745612824809e+16,105167.2306414882,0.0002876895207402697,47114188889413.2,-9559013303243.398,56673202192656.6,-528602.1730788072,-47130970650329.99,12507838080014.922,-59638808730344.914,-425315.2092299157,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957156336849.9736,0.0,0.0,0.0
163800.0,5.273343783305238e+16,2.4037903264528732e+16,2.8695534568523652e+16,105233.04401558216,0.00028768924076951656,47112453959352.805,-9575761322993.883,56688215282346.69,-527818.9168540125,-47127297400104.71,12525460242690.484,-59652757642795.195,-424817.3404209747,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957155763459.9785,0.0,0.0,0.0
164000.0,5.273307849423618e+16,2.4029635700936064e+16,2.870344279330011e+16,105298.88115501654,0.0002876872803831761,47110594262741.85,-9592452089979.04,56703046352720.89,-527039.8467385585,-47124177896845.27,12542707602237.781,-59666885499083.055,-424334.78989543254,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957151734697.8345,0.0,0.0,0.0
164200.0,5.273311108676076e+16,2.4021552157837264e+16,2.8711558928923496e+16,105364.71901683706,0.00028768745819291196,47109306491366.81,-9609083096074.469,56718389587441.28,-526271.4929612462,-47127398876981.51,12557237631777.688,-59684636508759.195,-423970.74468882044,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957152095184.3447,0.0,0.0,0.0
164400.0,5.273376022452103e+16,2.4013759729895576e+16,2.8720000494625456e+16,105430.51694015179,0.00028769099958822166,47108935707309.875,-9625488388299.133,56734424095609.01,-525524.4847135295,-47129062580083.945,12572675170094.766,-59701737750178.71,-423572.437634504,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957159373306.6987,0.0,0.0,0.0
164600.0,5.2734788667111896e+16,2.4006147163641304e+16,2.872864150347059e+16,105496.29900575605,0.0002876966102952095,47107839822574.97,-9642365820204.398,56750205642779.37,-524752.0369219948,-47130513932630.734,12588371005255.367,-59718884937886.1,-423166.7698408276,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957170904800.364,0.0,0.0,0.0
164800.0,5.273635866971555e+16,2.3998787888670904e+16,2.873757078104465e+16,105562.06704435407,0.0002877051755030854,47106403830324.48,-9659613285975.102,56766017116299.58,-523962.5301515994,-47131171470327.82,12604632185629.422,-59735803655957.24,-422741.5824315138,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957188510244.649,0.0,0.0,0.0
165000.0,5.273822946753161e+16,2.399157298685709e+16,2.874665648067452e+16,105627.81398527992,0.0002877153817104834,47105299053422.31,-9676792088803.86,56782091142226.17,-523181.9573845975,-47131196600437.47,12621272599084.453,-59752469199521.92,-422303.0462057742,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957209489681.2876,0.0,0.0,0.0
165200.0,5.274025816362002e+16,2.3984438019258216e+16,2.87558201443618e+16,105693.5341705983,0.00028772644933780696,47105906953373.09,-9693195917737.297,56799102871110.39,-522454.4463110887,-47132278400477.37,12637428751459.438,-59769707151936.805,-421885.8230097125,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957232239985.113,0.0,0.0,0.0
165400.0,5.274240194199004e+16,2.3977362040872172e+16,2.8765039901117868e+16,105759.23900428825,0.00028773814480081853,47106219627190.07,-9709757825249.914,56815977452439.984,-521719.6587821818,-47133488575672.74,12653563424989.898,-59787052000662.64,-421471.1307481657,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957256279644.7075,0.0,0.0,0.0
165600.0,5.274474860998447e+16,2.397038452169163e+16,2.877436408829284e+16,105824.9315407393,0.00028775094713575814,47106230370586.2,-9726524679144.758,56832755049730.96,-520975.5297178195,-47134630898284.6,12669796030951.562,-59804426929236.164,-421054.45909485634,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957282593381.6895,0.0,0.0,0.0
165800.0,5.274732299853463e+16,2.39635169108103e+16,2.8783806087724332e+16,105890.60958450798,0.0002877649918086996,47106027725386.32,-9743461845830.18,56849489571216.5,-520224.49226040166,-47135613669008.1,12686175518985.82,-59821789187993.92,-420633.90625426266,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957311459588.0283,0.0,0.0,0.0
166000.0,5.275012761065577e+16,2.3956760312436156e+16,2.8793367298219612e+16,105956.27248541494,0.000287780292474936,47105658753417.125,-9760547017974.36,56866205771391.484,-519468.0323175211,-47136407997246.86,12702714559524.312,-59839122556771.17,-420208.97005269135,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957342906115.3574,0.0,0.0,0.0
166200.0,5.275269656013922e+16,2.3949901291022096e+16,2.880279526911712e+16,106021.93504465923,0.0002877943074748457,47104544376943.57,-9777826443128.625,56882370820072.195,-518698.9145939058,-47132262025224.37,12721374538719.672,-59853636563944.04,-419695.5957226534,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957371713711.1855,0.0,0.0,0.0
166400.0,5.275485097136963e+16,2.394285541851806e+16,2.8811995552851572e+16,106087.6246801913,0.0002878060609458245,47102805707433.79,-9795236793821.508,56898042501255.3,-517921.1187410914,-47129245641284.95,12739364945707.758,-59868610586992.71,-419208.918106325,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957395870489.156,0.0,0.0,0.0
166600.0,5.275683035419186e+16,2.393573310109881e+16,2.882109725309305e+16,106153.32868957978,0.00028781685954278155,47100821110139.78,-9812693372897.406,56913514483037.19,-517141.84028292185,-47126690102332.53,12757072599596.586,-59883762701929.12,-418734.1140398042,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957418063353.491,0.0,0.0,0.0
166800.0,5.275871559175291e+16,2.3928571962601904e+16,2.883014362915101e+16,106219.04001161462,0.00028782714452674804,47098816025865.12,-9830114284605.39,56928930310470.51,-516366.6911271844,-47124328855998.73,12774644372571.75,-59898973228570.48,-418265.4714735117,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957439199830.297,0.0,0.0,0.0
167000.0,5.276049070186157e+16,2.3921365533210772e+16,2.8839125168650796e+16,106284.75260212633,0.00028783682870628244,47097586419367.42,-9847110377049.64,56944696796417.06,-515619.6538895159,-47121757743605.18,12792227916717.469,-59913985660322.65,-417796.35479771014,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957459102180.9062,0.0,0.0,0.0
167200.0,5.276289456135301e+16,2.391445203230868e+16,2.884844252904433e+16,106350.43951130671,0.00028784994305157126,47097806754122.875,-9863734509618.305,56961541263741.18,-514904.29462693323,-47129508783095.01,12805390781438.875,-59934899564533.88,-417513.2628690846,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957486042671.629,0.0,0.0,0.0
167400.0,5.276660607082767e+16,2.3908143796343668e+16,2.8858462274484004e+16,106416.0594299885,0.00028787019133021097,47097498295618.15,-9881094256764.406,56978592552382.555,-514154.99987697095,-47135363501207.71,12819921499096.578,-59955285000304.29,-417182.6731815611,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2957527642431.0493,0.0,0.0,0.0
