M1.L_b.TA Time [a],M1.L_b.TA TA [mol],M1.L_b.TA C^{12}$S [mol],M1.L_b.TA C^{13}$S [mol],M1.L_b.TA $\delta^{13}$C [VPDB],M1.L_b.TA TA [mol/l],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [mol/a],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{12}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{13}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [mol/a],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [C^{12}$S],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [C^{13}$S],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [mol/a],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [C^{12}$S],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [C^{13}$S],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [mol/a],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [C^{12}$S],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [C^{13}$S],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA $\delta^{13}$C [VPDB]
149600.0,6.440706606758491e+16,6.619908950194738e+17,-5.975838289518889e+17,-81332.02410489341,0.0022765053176943533,1796026100440635.0,1.8459964170586304e+16,-1.6663938070145668e+16,-81332.01832455774,1895651055488318.8,1.8375258378143268e+16,-1.647960732265495e+16,-80809.62338797415,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14284574750906.266,146820103577056.78,-132535528826150.52,-81332.01832455774,5917027346968.261,60816550936879.766,-54899523589911.51,-81332.01832455774,175200448800.22437,173307487645.26172,1892961154.9626465,-28.0
149800.0,6.440740250861483e+16,6.628790086956233e+17,-5.984716061870085e+17,-81343.57893014187,0.002276517209398796,1796035482724200.5,1.848472968771919e+16,-1.6688694204994992e+16,-81343.57315554043,1895659725681828.5,1.8399757726065276e+16,-1.6504098000383448e+16,-80821.80534517045,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14284039168095.566,147010794280385.25,-132726755112289.69,-81343.57315554043,5916916420045.398,60896681419384.64,-54979764999339.24,-81343.57315554043,176400449400.22476,174494522784.62952,1905926615.5952454,-28.0
150000.0,6.440770903586777e+16,6.637682916280471e+17,-5.993605825921793e+17,-81355.12205638259,0.002276528043783343,1796044030718708.5,1.850952781017296e+16,-1.6713483779454252e+16,-81355.11628812124,1895667597840020.8,1.8424289148147204e+16,-1.6528621550307184e+16,-80833.97469987847,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14283511486118.713,147201877324490.75,-132918365838372.03,-81355.11628812124,5916807127465.311,60976960586775.86,-55060153459310.55,-81355.11628812124,177600240000.11996,175681350192.84775,1918889807.2722168,-28.0
150200.0,6.440797521813297e+16,6.646587304429427e+17,-6.002507552248097e+17,-81366.65469275745,0.0022765374521507664,1796051454069973.0,1.8534358165241436e+16,-1.6738306711171464e+16,-81366.64892902241,1895674750250600.2,1.8448852688103224e+16,-1.6553177937852624e+16,-80846.13108141259,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14282993676389.707,147393394476643.88,-133110400800254.17,-81366.64892902241,5916699877645.614,61057401468104.95,-55140701590459.336,-81366.64892902241,178240240320.12015,176314435600.51056,1925804719.6095886,-28.0
150400.0,6.440820610801824e+16,6.655503404779862e+17,-6.011421343699679e+17,-81378.17634416619,0.002276545613088435,1796057892975564.8,1.8559221180150868e+16,-1.6763163287175304e+16,-81378.17058627363,1895681011037634.0,1.847344837599261e+16,-1.6577767364954974e+16,-80858.27532192403,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14282487633357.355,147585357925795.4,-133302870292438.05,-81378.17058627363,5916595063090.067,61138004982321.1,-55221409919231.03,-81378.17058627363,178880240640.12027,176947521008.17328,1932719631.946991,-28.0
150600.0,6.440841342610322e+16,6.664431249915748e+17,-6.020347115654716e+17,-81389.68547095366,0.0022765529408670738,1796063674485623.8,1.858411694602938e+16,-1.6788053271543756e+16,-81389.6797193055,1895686633358243.0,1.84980762782852e+16,-1.6602389644926956e+16,-80870.40622150943,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14281990582032.684,147777713546040.6,-133495722964007.9,-81389.6797193055,5916492109141.285,61218754562268.586,-55302262453127.3,-81389.6797193055,179520240960.12048,177580606415.8361,1939634544.2843933,-28.0
150800.0,6.440859154463426e+16,6.673370862662515e+17,-6.029284947216173e+17,-81401.18284246558,0.002276559236570447,1796068641810647.8,1.8609045526487108e+16,-1.681297688467646e+16,-81401.17709675817,1895691409509294.2,1.8522736458700652e+16,-1.6627045049191358e+16,-80882.52479866371,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14281502077801.81,147970470707907.75,-133688968630105.94,-81401.17709675817,5916390923801.412,61299654974502.26,-55383264050700.84,-81401.17709675817,180160241280.12057,178213691823.4988,1946549456.6217651,-28.0
151000.0,6.440874368839465e+16,6.682322265371836e+17,-6.03823482848789e+17,-81412.66804437815,0.002276564614180401,1796072884738297.0,1.863400698387777e+16,-1.6837934099139472e+16,-81412.6623049754,1895695478793644.2,1.854742898220496e+16,-1.6651733503411316e+16,-80894.63040340164,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14281021928723.447,148163621096879.47,-133882599168156.02,-81412.6623049754,5916291467402.814,61380703121245.555,-55464411653842.74,-81412.6623049754,180800151000.07547,178846687610.0086,1953463390.066864,-28.0
151200.0,6.440886482994305e+16,6.691285411338784e+17,-6.047196763039354e+17,-81424.14167365104,0.002276568895999089,1796076263329448.8,1.865900118804825e+16,-1.68629249247188e+16,-81424.13593974466,1895698849527679.5,1.8572153903748856e+16,-1.6676455054221176e+16,-80906.72301058834,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14280550584104.338,148357180457826.62,-134076629873722.28,-81424.13593974466,5916193833102.831,61461904493941.25,-55545710660838.42,-81424.13593974466,181200151200.07553,179242365989.7978,1957785210.2777405,-28.0
151400.0,6.440895734481262e+16,6.700260379087884e+17,-6.056170805639757e+17,-81435.60350114669,0.0022765721659911164,1796078843557064.8,1.868402835776705e+16,-1.6887949514209984e+16,-81435.59777312557,1895701443747341.5,1.859691127233493e+16,-1.6701209828587586e+16,-80918.80300596653,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14280088771854.604,148551153264717.56,-134271064492862.95,-81435.59777312557,5916098171774.62,61543259309183.45,-55627161137408.836,-81435.59777312557,181600151400.07568,179638044369.5871,1962107030.4885864,-28.0
151600.0,6.4409025266771896e+16,6.709247199519124e+17,-6.065156946851406e+17,-81447.05301795398,0.0022765745667323845,1796080737865653.8,1.870908857932031e+16,-1.6913007841454658e+16,-81447.04729644702,1895703389011360.0,1.8621701153180196e+16,-1.6725997764168836e+16,-80930.86979979137,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14279635652581.824,148745522777583.06,-134465887125001.23,-81447.04729644702,5916004309635.188,61624762367940.125,-55708758058304.94,-81447.04729644702,182000151600.0758,180033722749.37634,1966428850.699463,-28.0
151800.0,6.440907091664671e+16,6.718245884262693e+17,-6.074155175096227e+17,-81458.48992022836,0.002276576180253837,1796082011187756.5,1.8734181885120536e+16,-1.693809987393278e+16,-81458.48420483162,1895704674763868.2,1.864652360902891e+16,-1.6750818934265044e+16,-80942.92346112721,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14279189876321.242,148940270348940.9,-134661080472619.66,-81458.48420483162,5915911967122.916,61706408793187.42,-55790496826064.51,-81458.48420483162,182400151800.07587,180429401129.16556,1970750670.9103088,-28.0
152000.0,6.4409089584603576e+16,6.727256463860685e+17,-6.08316556801465e+17,-81469.91485979313,0.002276576840083661,1796082532136778.8,1.875930836032841e+16,-1.696322582819163e+16,-81469.90915034001,1895705186998361.8,1.8671378702360204e+16,-1.6775673515361842e+16,-80954.96455320387,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14278752120710.586,149135415127295.8,-134856663006585.22,-81469.90915034001,5915821284684.8125,61788204995217.48,-55872383710532.664,-81469.90915034001,182799999999.99997,180824929151.17044,1975070848.8295288,-28.0
152200.0,6.440907587475686e+16,6.736278854477509e+17,-6.09218809572994e+17,-81481.32843106311,0.0022765763555011318,1796082150265488.2,1.878446777136391e+16,-1.6988385621098424e+16,-81481.322727384,1895705165585387.2,1.869626648426303e+16,-1.6800561318677644e+16,-80966.99194695617,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14278324220244.959,149330987507798.88,-135052663287553.92,-81481.322727384,5915732642427.209,61870159529870.93,-55954426887443.72,-81481.322727384,182799999999.99997,180824929151.17044,1975070848.8295288,-28.0
152400.0,6.440903716946877e+16,6.745313155773036e+17,-6.101222784078348e+17,-81492.72977130092,0.0022765749874401483,1796081071329550.0,1.8809660395766324e+16,-1.7013579324436774e+16,-81492.72407355918,1895704454664978.2,1.87211869928898e+16,-1.6825482538224822e+16,-80979.00639176626,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14277905851376.426,149526969864624.12,-135249064013247.7,-81492.72407355918,5915645973415.359,61952265717692.12,-56036619744276.76,-81492.72407355918,182799999999.99997,180824929151.17044,1975070848.8295288,-28.0
152600.0,6.440897198302035e+16,6.754359415467658e+17,-6.110269695637455e+17,-81504.11912497132,0.0022765726833871066,1796079253906005.8,1.8834886366784852e+16,-1.7038807112878846e+16,-81504.11343337684,1895703010498338.5,1.874614029292899e+16,-1.6850437282430654e+16,-80991.00811600371,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14277496816351.205,149723365243091.12,-135445868426739.92,-81504.11343337684,5915561236768.564,62034525173644.74,-56118963936876.18,-81504.11343337684,182799999999.99997,180824929151.17044,1975070848.8295288,-28.0
152800.0,6.440888612280314e+16,6.763417648923596e+17,-6.119328787695565e+17,-81515.4957348963,0.0022765696486076485,1796076859866520.0,1.88601457272784e+16,-1.706406886741188e+16,-81515.49005000008,1895701021483977.8,1.8771126450354584e+16,-1.6875425428870606e+16,-81002.99624623735,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14277096116369.062,149920150598172.25,-135643054481803.19,-81515.49005000008,5915478225651.706,62116930447299.9,-56201452221648.195,-81515.49005000008,182799999999.99997,180824929151.17044,1975070848.8295288,-28.0
153000.0,6.440878055176309e+16,6.772487867600448e+17,-6.128400062082817e+17,-81526.85947965876,0.00227656591713766,1796073916315001.5,1.8885438509175076e+16,-1.7089364592860074e+16,-81526.85380081128,1895698427006738.0,1.879614552692103e+16,-1.6900447099914294e+16,-81014.97108900394,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14276702424493.709,150117310486167.94,-135840608061674.23,-81526.85380081128,5915396665236.611,62199477963529.65,-56284081298293.04,-81526.85380081128,182799081999.5411,180824021069.28897,1975060930.2521362,-28.0
153200.0,6.440857909158171e+16,6.781569493281914e+17,-6.137483702366097e+17,-81538.21962637999,0.002276558796410041,1796068300056093.0,1.8910763101070428e+16,-1.7114694801014336e+16,-81538.21394830418,1895695097164911.0,1.882119750654208e+16,-1.6925502409377168e+16,-81026.93324196477,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14276330735148.025,150315168123886.66,-136038837388738.62,-81538.21394830418,5915319662012.712,62282268882498.95,-56366949220486.24,-81538.21394830418,180399080799.54034,178449950790.5534,1949130008.9869385,-28.0
153400.0,6.440833310538343e+16,6.79066306688694e+17,-6.146579735833106e+17,-81549.57007356704,0.0022765501018843833,1796061441019171.2,1.8936121009384804e+16,-1.7140059568365632e+16,-81549.56440121487,1895690903704105.8,1.884628232156288e+16,-1.6950591417858774e+16,-81038.88326634753,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14275985331715.586,150513662615110.53,-136237677283394.94,-81549.56440121487,5915248103567.075,62365268432086.17,-56450020328519.09,-81549.56440121487,177999079599.5396,176075880511.81787,1923199087.7217407,-28.0
153600.0,6.440806129030425e+16,6.799768690252891e+17,-6.155688077349848e+17,-81560.90847960649,0.0022765404944218646,1796053861648446.8,1.89615125191181e+16,-1.7165458657469654e+16,-81560.90281336875,1895685997388772.0,1.8871400053590024e+16,-1.6975714056201252e+16,-81050.82047616923,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14275657913054.98,150712666260797.75,-136437008347742.77,-81560.90281336875,5915180270290.73,62448441632488.2,-56533261362197.47,-81560.90281336875,175599078399.53918,173701810233.08264,1897268166.456543,-28.0
153800.0,6.440776176145218e+16,6.808886376640628e+17,-6.164808759026107e+17,-81572.23509535404,0.002276529907399878,1796045509514429.2,1.8986937667207876e+16,-1.7190892157693446e+16,-81572.22943498434,1895680281889393.8,1.889655078177258e+16,-1.7000870499883186e+16,-81062.74535055312,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14275345706952.643,150912155443673.53,-136636809736720.89,-81572.22943498434,5915115587966.271,62531784616865.8,-56616669028899.52,-81572.22943498434,173199077199.53845,171327739954.34708,1871337245.1913757,-28.0
154000.0,6.440743476383204e+16,6.818016151565121e+17,-6.173941803926801e+17,-81583.54990747216,0.0022765183494782622,1796036391379649.0,1.901239652480365e+16,-1.7216360133424e+16,-81583.5442530506,1895673788595368.8,1.8921734583208724e+16,-1.7026060794613356e+16,-81074.65776532458,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14275048084676.697,151112124397451.94,-136837076312775.23,-81583.5442530506,5915053926435.41,62615296246085.31,-56700242319649.91,-81583.5442530506,170800154000.07697,168954736028.84534,1845417971.2316284,-28.0
154200.0,6.4407165829690456e+16,6.827158750716548e+17,-6.183087092419643e+17,-81594.84265898819,0.0022765088438441634,1796028890911938.2,1.9037891142281188e+16,-1.724186225136925e+16,-81594.83701684361,1895666642174368.8,1.8946951625366784e+16,-1.7051284983192416e+16,-81086.55720072282,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14274748064481.57,151312209458446.88,-137037461393965.31,-81594.83701684361,5914991767451.874,62698863000505.914,-56783871233054.04,-81594.83701684361,171200154200.0771,169350414408.63458,1849739791.442505,-28.0
154400.0,6.440689711772333e+16,6.836313594677975e+17,-6.192244623500741e+17,-81606.12019362295,0.00227649934606295,1796021397857795.2,1.9063419906195828e+16,-1.7267398508338032e+16,-81606.11455854907,1895659075615613.2,1.897220213653655e+16,-1.7076543060920938e+16,-81098.44266102587,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14274440362315.223,151512476898847.62,-137238036536532.4,-81606.11455854907,5914928016218.551,62782523984730.445,-56867595968511.89,-81606.11455854907,171600154400.07715,169746092788.4238,1854061611.6533508,-28.0
154600.0,6.440662070660782e+16,6.845480593277507e+17,-6.201414386211428e+17,-81617.383431379,0.0022764895761508467,1796013690153971.0,1.9088982563939292e+16,-1.729296887378532e+16,-81617.37780314819,1895651279103080.5,1.899748616776633e+16,-1.7101834888663248e+16,-81110.31327082602,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14274131892216.371,151713016609872.66,-137438884717656.28,-81617.37780314819,5914864105191.535,62866301293278.0,-56951437188086.47,-81617.37780314819,172000154600.07727,170141771168.21304,1858383431.8642273,-28.0
154800.0,6.440633106803038e+16,6.854659783265728e+17,-6.210596472585425e+17,-81628.63313223874,0.002276479338706386,1796005613609121.5,1.911457921798648e+16,-1.7318573604377358e+16,-81628.62751076792,1895643106188089.0,1.902280376694282e+16,-1.7127160660754732e+16,-81122.16973454937,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14273825541524.424,151913873202718.84,-137640047661194.42,-81628.62751076792,5914800632594.828,62950207055943.12,-57035406423348.29,-81628.62751076792,172400154800.07733,170537449548.00223,1862705252.0751038,-28.0
155000.0,6.44060284013185e+16,6.863851191203045e+17,-6.21979090718986e+17,-81639.86929703689,0.002276468640774914,1795997173760845.0,1.9140209942417588e+16,-1.7344212768656744e+16,-81639.86368234646,1895634568081314.2,1.9048154987094616e+16,-1.7152520419013302e+16,-81134.0120181974,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14273522468806.941,152115059345387.66,-137841536876580.72,-81639.86368234646,5914737838489.228,63034243949272.484,-57119506110783.26,-81639.86368234646,172800527000.2635,170933495908.68472,1867031091.5787659,-28.0
155200.0,6.4405740072309784e+16,6.873055084477354e+17,-6.228997683754257e+17,-81651.08870133567,0.0022764584496179235,1795989133259038.2,1.916587548246474e+16,-1.7369886349205702e+16,-81651.08309541496,1895625639788902.2,1.9073539914125696e+16,-1.7177914274336794e+16,-81145.84027192733,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14273217574801.115,152316462113754.75,-138043244538953.64,-81651.08309541496,5914674666355.392,63118376428564.96,-57203701762209.57,-81651.08309541496,174160527680.26392,172278802399.9682,1881725280.2957153,-28.0
155400.0,6.440544777466028e+16,6.882271276183302e+17,-6.2382167984367e+17,-81662.29349222753,0.0022764481181870096,1795980982495928.8,1.9191575317730588e+16,-1.739559433523466e+16,-81662.28789335086,1895616459637298.0,1.909895865631928e+16,-1.7203342196681982e+16,-81157.65389501398,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14272909249275.543,152518103215063.44,-138245193965787.89,-81662.28789335086,5914610782545.938,63202617073674.47,-57288006291128.53,-81662.28789335086,175520528360.26413,173624108891.25146,1896419469.0126648,-28.0
155600.0,6.440515143330977e+16,6.891499742719278e+17,-6.24744822838618e+17,-81673.48364956382,0.002276437643829125,1795972718865465.8,1.921730938201533e+16,-1.7421336663149862e+16,-81673.47805822027,1895607206587830.0,1.9124411260741976e+16,-1.7228804054154146e+16,-81169.45207239299,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14272599466467.463,152720003345016.4,-138447403878548.94,-81673.47805822027,5914546596098.491,63286970117993.55,-57372423521895.055,-81673.47805822027,176880529040.26456,174969415382.53497,1911113657.7295837,-28.0
155800.0,6.440485019637283e+16,6.900740497741702e+17,-6.256691995777974e+17,-81684.6592986327,0.0022764269964338827,1795964318824469.8,1.924307771337626e+16,-1.744711339455179e+16,-81684.65371431796,1895597780998082.5,1.9149897770613188e+16,-1.7254299989615106e+16,-81181.23528494213,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14272288255289.994,152922165081774.72,-138649876826484.72,-81684.65371431796,5914482112994.04,63371436582444.58,-57456954469450.54,-81684.65371431796,178240529720.2648,176314721873.81827,1925807846.4465332,-28.0
156000.0,6.440454053188641e+16,6.9099935681397e+17,-6.265948162820836e+17,-81695.82092515571,0.002276416051161988,1795955683802249.2,1.9268880386802156e+16,-1.7472924702999906e+16,-81695.81534774018,1895588111950221.2,1.9175418231345428e+16,-1.7279830119395206e+16,-81193.00388010356,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14271976751711.373,153124609583756.34,-138852632832044.97,-81695.81534774018,5914417568599.901,63456022726394.4,-57541605157794.5,-81695.81534774018,179600187200.0936,177659688873.05185,1940498327.041748,-28.0
156200.0,6.440419349820483e+16,6.919258755202337e+17,-6.275216820220289e+17,-81706.97201016036,0.002276403785054094,1795946007171726.0,1.9294716848530524e+16,-1.7498770841358798e+16,-81706.96643770208,1895578111895100.2,1.920097266240656e+16,-1.730539455051146e+16,-81204.75826882584,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14271671003327.635,153327466340840.8,-139055795337513.17,-81706.96643770208,5914354216012.91,63540768755956.39,-57626414539943.484,-81706.96643770208,180080187440.09366,178134502928.7989,1945684511.2947693,-28.0
